Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH	RMSE	R_squared
ENSG00000181817.6	0.128561067530324	0.00613116457261587	0.378140793054478	0.319125637859196	0.0737778561885882	0.839486542737823	0.985714902780971	0.25700859356569	0.10657841733303
ENSG00000182400.15	0.102314551571102	0.11509834524503	0.496069575609666	0.415218946580671	-0.150803475819836	0.677517672192632	0.957645171272278	0.459099378462935	0.128626479854492
ENSG00000183458.15	0.0510986889174158	0.170547489889301	1.07254665069553	0.802383915817707	0.0106608573213451	0.976682024908352	0.998656990724446	1.07405567935067	0.117534587766753
ENSG00000184014.9	0.0582288662383584	0.0323199011334108	0.36420278151676	0.288870414944328	0.648106812095365	0.0427012366655274	0.559458757734738	0.303452850323762	0.101263128373959
ENSG00000196387.10	0.0458746719262721	0.0533427381038131	0.534581341661226	0.35924633790795	-0.377503024947777	0.282172976342245	0.839808671122527	0.476935822520052	0.140986740497251
ENSG00000197594.14	0.0359658247399964	-0.0507671132321974	1.01338623542526	0.859825819654656	0.00164254914300623	0.996406933443662	0.999722166142862	0.646581103899302	0.11753740009719
ENSG00000198355.5	0.0227660304862357	0.058556475987061	0.524192302099007	0.433540874531168	-0.423931710344866	0.222108788525489	0.799901513214272	0.319210776648701	0.147180251681067
ENSG00000200924.1	0.0200733628963445	-0.103189003427385	5.15910186576684	2.86495690344061	0.550814351522547	0.0989185176214176	0.679081673571361	6.10066217146155	0.134135100494092
ENSG00000205560.13	0.0269072738831402	0.0531300882236815	0.729096547759843	0.621292437822639	-0.0262226202388937	0.942677445535936	0.995404445397545	0.544530944712034	0.129747426470739
ENSG00000213090.2	-0.003363121182661	-0.293880599703384	3.22810288630377	1.05022291258317	0.857355141094205	0.00151934764533416	0.142876709206283	3.61856738410552	0.100852856225766
ENSG00000213445.10	0.0373992540994946	-0.064212687586793	0.474518471114828	0.353601307166183	-0.0156555382352264	0.96576190254965	0.997769586777541	0.441815396266044	0.171776251983472
ENSG00000214077.4	0.018809220681354	-0.0485864710541735	2.51414932512274	1.23607858490491	-0.281065331381646	0.431480928881886	0.902049601777678	0.685037386314865	0.193125178620267
ENSG00000224975.1	0.116463928070109	0.129237774666837	0.491859027646446	0.40096514609452	-0.322352492959769	0.363671171829362	0.876748210403009	0.411172311524803	0.109641037601009
ENSG00000225674.1	-0.0214197982880896	-0.937493733684714	3.90279409366649	1.9801426062941	0.537594458292794	0.109002199964115	0.691321943267035	5.13995606148211	0.147334703259322
ENSG00000226525.5	0.0415238923258517	-0.0254649740752049	0.626294050956071	0.464867093182658	0.0892689292257142	0.806272932288826	0.980629694709592	0.38630460112737	0.138076734375193
ENSG00000228137.1	-0.0297798263868645	-0.146470149540266	1.96034098987012	0.734340111175287	0.739048266640773	0.0145992995277169	0.42644779647194	0.812704305100075	0.149079093161114
ENSG00000228492.2	0.0652536535554674	0.1345895655379	0.951337906255213	0.689085372882884	-0.0173061837407194	0.962154059435489	0.9974821427185	0.867300994126586	0.139659382578868
ENSG00000228748.2	0.079105385976771	0.0886472576011443	1.59251323546784	0.816412499955585	-0.448283698569923	0.193819163535816	0.781197662984965	0.793127296622293	0.205325289857062
ENSG00000232593.8	0.0396871387146984	-0.00743732741031855	0.48764898631146	0.453262703287856	-0.671654211127888	0.0334278514576534	0.530399970076987	0.352623973425066	0.102183526729202
ENSG00000237641.1	0.0574071276326256	0.0822673809322767	3.82715249358808	2.32832166463355	0.640397570830626	0.0460765334541005	0.570081910160859	4.91567765246908	0.121245856065445
ENSG00000241553.13	0.130622406078235	0.132975965738067	0.316093483949815	0.276744417437045	-0.618401433385949	0.0566748396875205	0.601617369740004	0.285296738010318	0.110807474917955
ENSG00000242622.4	0.00260245864812573	0.0161083433545762	0.514177898151333	0.444936466173577	-0.308451366402521	0.385877026405042	0.886037149866325	0.325424422602105	0.105176893192026
ENSG00000244218.3	0.0788927305480845	0.0815741017567808	4.60784830682263	3.24269653046129	0.189153980147134	0.600715085386768	0.944296635210249	5.16652928267144	0.186428528984321
ENSG00000244687.13	0.047892764284237	0.00458907734811465	0.396329779188804	0.313605150569848	0.113519570645907	0.754851348008697	0.972666041517562	0.321733484455853	0.157427391319396
ENSG00000246250.3	0.0429498342827202	-0.0590480634766897	1.67199031355485	0.759295233827615	-0.315313326071977	0.374834568207509	0.881438963768925	0.650246921925167	0.135217020013937
ENSG00000246451.2	0.122436167477156	0.237887490367441	0.612597795998805	0.506262577899162	-0.0770478929312342	0.832454706099345	0.98417386326709	0.559543942819627	0.207181341587576
ENSG00000246859.3	0.150709602621973	0.0475507181574866	0.739849761389307	0.605934662605873	0.331497124317632	0.349420391145654	0.870982313797326	0.811056862195635	0.107921686836564
ENSG00000249456.1	0.0738085421506214	0.162133384790032	4.2929740477529	2.27324774326773	-0.291989447218044	0.413000403246185	0.895578370872694	4.14123908467084	0.171372595842601
ENSG00000252690.3	0.0819955260841821	0.218447031185168	0.841688791522512	0.571373650971628	-0.19318289900244	0.59283322329403	0.941621030283031	0.67562013462276	0.129114970866126
ENSG00000253476.1	-0.0064364279593854	0.126050060633287	2.38925263948037	0.905530189058941	0.431935232895795	0.2125656354377	0.792025244528111	2.69738762696389	0.105502405357621
ENSG00000255423.1	0.146285880081886	0.0251474184056091	0.675040551952488	0.522527139841128	-0.0299249860878546	0.934597681998531	0.994776664525783	0.818292516422478	0.139145550071025
ENSG00000255585.3	0.14546758734319	0.175842816822847	0.651064849158805	0.537857200907007	-0.446873432776275	0.195396727689607	0.782682777823102	0.516856428100141	0.106761583019585
ENSG00000257270.1	0.0988727965876842	0.156094410692751	0.690239694622278	0.622713059576292	-0.370520679132112	0.291891874563379	0.844005934220465	0.518054085963156	0.112223545112412
ENSG00000258682.1	0.143944714328866	0.112143086489658	0.58998140429677	0.544802701054584	-0.32356908548195	0.361758786114942	0.876153567748961	0.550295305166622	0.160325865068471
ENSG00000259668.6	0.0858223131604492	0.109128078728188	1.30635043130511	0.655057841848633	-0.598098916983942	0.067783993566661	0.625280492379134	0.982105862081611	0.180969760809114
ENSG00000260025.2	0.0114963092552253	-0.000213953444968995	0.901993011768004	0.820964868726464	-0.557748985512813	0.093874830925332	0.673795757846031	0.562798678087347	0.131396385627854
ENSG00000260231.2	-0.012702631659443	0	0.825531289563352	0.739130314061239	-0.07102941909116	0.845404679572746	0.986067398390811	0.394193356304828	0.16398091262814
ENSG00000262678.1	0.0309666131576717	-0.272527421651352	3.67393406383715	1.47495120478875	0.622527748376502	0.0545749789352647	0.592468300768576	4.23089802989677	0.165098603820953
ENSG00000263001.8	0.140436653567637	0.24033545293797	0.515961124669293	0.44308379899416	0.265310954308007	0.458787887905042	0.909985676291163	0.581857220212886	0.100974309483816
ENSG00000263393.1	-0.0625146705189829	-1.05117725420983	4.1079933332282	1.98088400650356	0.702758521477714	0.0234149503833234	0.485814715434123	4.92880833648544	0.101266592616897
ENSG00000264290.1	-0.00508055727743761	0	2.7680385898942	0.863264853355883	-0.419586453959817	0.227390414307199	0.804387361078178	2.6502076810693	0.147977751827621
ENSG00000265845.2	-0.00488196558905996	-0.168235960613847	4.46695344578607	1.65939202939065	0.901586727959674	0.000363880647665761	0.0491139634172141	4.21019669725976	0.107198900451968
ENSG00000266714.11	0.00547649411185905	0.0281598491654822	0.784791016246862	0.691995554867466	-0.608257246469087	0.0620622908694041	0.611565427262388	0.661996853226901	0.123619279362569
ENSG00000267152.1	0.0623956848901057	0.0725843582403357	0.745414187619674	0.443236582648887	-0.12157855646775	0.737943310380269	0.969997359855263	0.506141289274411	0.154723061590614
ENSG00000269984.1	-0.00542736606529424	0.207221524922216	1.0422674012763	0.716828464592023	0.0904079018930241	0.80384127108147	0.980629694709592	0.588184851142798	0.131029956516195
ENSG00000270060.1	0.0426443357506305	0.108885242037194	0.578443456838825	0.446581159158939	-0.510227328700674	0.131867572627183	0.720337105863308	0.442628143043961	0.100781434953682
ENSG00000270871.1	0.0857210050829705	0.109036257309838	0.929858936104433	0.62698370857236	-0.0742789330336487	0.838408359273668	0.985609440185019	0.649893197635158	0.126842291390736
ENSG00000271580.1	0.0690608339390038	0.0591438252595853	3.70990703303018	2.38241255640743	0.430245417159941	0.214560523236573	0.794012983173827	4.55345197460508	0.106443435101162
ENSG00000273343.1	0.050354557284785	0.121294854012377	1.00108843434319	0.560170235151745	-0.186213180568669	0.606491929001825	0.945977590985948	0.514701499942135	0.18231342504834
ENSG00000273483.1	-0.00368963888177585	0	1.73145397554361	0.697051476704841	0.2712123388175	0.448469943170198	0.907655152725638	0.575146179522963	0.110614543737554
ENSG00000277476.1	0.0239160341867159	0.0454589469039473	0.727560273023575	0.596751334146944	-0.0836302454576902	0.818332971492376	0.981701972534761	0.359772809578565	0.16584081575898
ENSG00000279155.1	0.00901366070388513	-0.282318378415976	3.87525419832344	1.48939433187706	0.544169490556267	0.103909695172617	0.684881460248538	5.13246977582201	0.108726023626846
ENSG00000279382.1	0.124746717582267	0.129935109276189	0.781385713249124	0.694000733420249	0.317875153165	0.370752415996817	0.879798980485203	0.630095447849048	0.122316288066051
ENSG00000280067.1	0.12463604577527	0.0471713934163382	0.725027463337144	0.610556170920204	-0.169750043836374	0.639187909467756	0.950648090287599	0.508557831164971	0.126110773297987
ENSG00000280407.3	0.0844258505789766	0.173006585070736	1.45874295372373	0.59649377665396	-0.767080764071876	0.00961517688317626	0.372964334264167	0.643021412404875	0.163556833977165
ENSG00000280927.1	0.192823613051592	0.292130438064068	0.602067914428129	0.516295404262032	-0.822439296718208	0.00348897219599923	0.236922786922954	0.551725525294374	0.156535324034115
ENSG00000281026.1	0.0918044096845631	0.152974627687472	0.559948115003631	0.472858281825631	-0.427187194484157	0.218198086302415	0.796646552515663	0.41245956284434	0.143028828672724
ENSG00000281195.1	0.0179866630475399	0.0346899965414128	1.48580729074294	0.767527594376737	0.197031898922763	0.585338956198812	0.940344778952472	0.73583073057896	0.102604449515162
ENSG00000284697.1	0.0100051928013494	0.0520720782001669	6.31407254174059	5.41956296192001	-0.168572404524154	0.641549114506755	0.950648090287599	5.6801315340105	0.131614861277688
ENSG00000284862.3	0.0332219514405402	0.208421617145779	2.21643954513094	0.845883860050057	-0.380984649711472	0.277393109525269	0.83796220982949	0.669660783042933	0.129672825737362
ENSG00000285979.1	0.122494128443848	0.0415609883907291	0.733171022105548	0.567967982823621	0.0122699544319514	0.973163515204012	0.998656990724446	0.664347169929119	0.185598015497182
ENSG00000286808.1	0.067012044288799	0.122780565906907	0.601196336468617	0.542861062813223	-0.430370175336963	0.214412875624371	0.793961332933044	0.303798716504885	0.271372033207247
ENSG00000287166.1	-0.00504716698098265	0	3.05228709718508	1.14403784320534	0.344340633710099	0.329892968088409	0.862743043709287	2.77755065245492	0.124757587012748
ENSG00000287202.1	0.0340015319542775	-0.0603042793176054	1.392080025341	0.542771758450531	0.191696640473513	0.595736419157421	0.942593988948404	0.654382120604289	0.151870056845794
ENSG00000289177.2	-0.00105154782421241	-0.869863317041624	3.07616442405168	1.08452408783858	0.748984331329552	0.012664900381469	0.413925150307135	3.70205781288718	0.16821569747257
ENSG00000289913.1	0.0278816061750106	0.0419900794061847	2.13238135335443	1.05872865015423	-0.754805081642165	0.0116192302791308	0.40543058038603	0.819928675249856	0.119880406843706
ENSG00000291027.1	0.0694175151488901	0.0360814287133319	0.743255940504128	0.674618162063737	-0.338562501036136	0.338607052995754	0.866787290066791	0.670419601270783	0.127508784579742
