file_id	filename	md5sum	submitter_id	case_id	case_submitter_id
d65a2ef3-81ed-455a-8bdb-255dc7d267d1	4ba90a73-b2e0-415b-9cd2-fad805840aff.rna_seq.genomic.gdc_realn.bam	c420d71e6c04fc07e0617690ec145ff5	ca23a12e-5b3a-4409-b8f8-03c96957d84f	N/A	N/A
a1338817-08ab-48b2-a9f0-04cfe0541e65	666548b5-7b80-42af-80f3-207063c35b3b.rna_seq.genomic.gdc_realn.bam	d1cf13e2e742bf340211e8fd661cf2b5	c31bd4cb-ee26-4444-8174-7667bfb30f76	N/A	N/A
9bbb17ff-7af0-4b6e-bf01-7acd0ec8af1a	2e64abe2-6024-4d28-9e09-560ce2a9fd15.rna_seq.genomic.gdc_realn.bam	02dfca56d142618d96c82821e44e2546	2aad69bb-0b96-4934-ac74-b78554651acf	N/A	N/A
6749747f-e459-465c-8f99-4206ebba049e	7dc54973-bfae-4811-b947-f98a6ac24b25.rna_seq.genomic.gdc_realn.bam	e30f444aeeb1e73735ec707fca3b9447	37e89cfe-43cb-4fe0-b889-9d10774c3f3b	N/A	N/A
b121e3f5-2a4c-4b02-b76a-929112789686	6ddab78f-8bf5-43ef-847b-f68c15475d46.rna_seq.genomic.gdc_realn.bam	95ba2ceb1e74a227852a21ca75a9dcef	8928ff3c-de8b-4321-8fd9-b4c8c4d75966	N/A	N/A
85742c8e-3217-4655-a9ec-dd7e88b602dc	eecb45f4-ea57-4aea-814e-9895d42034e9.rna_seq.genomic.gdc_realn.bam	2a69e145ff1b2e3ab22dfead6e69ddd0	b77c7d64-a11d-4171-8ab2-6d8f57fd6b70	N/A	N/A
db05f9c2-5d14-4d8f-8fa9-d4bc9b61379e	27c65ed6-9e9d-4a9d-9b6f-76d2a12f7699.rna_seq.genomic.gdc_realn.bam	27fea8c425211179bf87c6e6993db3ec	1dd152bd-0160-4f16-a57c-695dc0002493	N/A	N/A
621386fb-4d95-4269-b0fc-7e8c36941872	e1edc70f-0307-4283-9efc-77feb465c9df.rna_seq.genomic.gdc_realn.bam	92f51265080f1dfff65bd0be3bc64df3	7085cf6c-de14-459d-b65b-efbccd8b9a02	N/A	N/A
8dd0436c-00bd-420a-8a94-e6ecc8e1e7fd	5bd46a5d-2390-421c-a7aa-90ba77fed60d.rna_seq.genomic.gdc_realn.bam	d922b1c675d920a2c3cd542d5274c0ea	fb0ae9dd-7454-4054-92cf-735e420ad001	N/A	N/A
678a0cab-25ac-45b8-97cf-44cbd4a37e0f	5167da8c-2b1c-4139-a2c4-355e9f07d0be.rna_seq.genomic.gdc_realn.bam	a5bfe4b793da1766b66d185614844e90	13a0a06b-378d-4c75-b977-5751bf86c3a6	N/A	N/A
08e9687d-35c7-4099-97e4-d518f591e06b	a31cd337-8f1a-451d-9b90-b722590d3105.rna_seq.genomic.gdc_realn.bam	d5444f3af3c3702ccea9913ddd774204	4f7a20a3-1ce4-439c-8a41-584e1f482dcc	N/A	N/A
a653abf5-debf-4602-b3b2-93724a373a0e	650319bc-20e1-4451-bcb5-a35c360060ef.rna_seq.genomic.gdc_realn.bam	5ae99b12a6d4ec224ca590d521608686	0ce574f5-e763-48dc-a642-83e138484f11	N/A	N/A
802af45f-a954-49cf-a833-6a2ed8bbf33e	59c3ac05-7a99-4817-ae14-1584f2b7bf36.rna_seq.genomic.gdc_realn.bam	2a8b7e1fe1f3e5a417d279b61923453f	1a485cf4-4c6b-4fbd-81db-10a0f14734d4	N/A	N/A
e89fac99-654a-4037-831f-fe54831375e2	cc66d11a-33c0-4247-9072-6e7c0d0b6112.rna_seq.genomic.gdc_realn.bam	ea89d384baf48302da7942aec7530d7c	8fb77061-b211-4f0c-8fca-8e5ec8fd24e2	N/A	N/A
bb79af09-27d9-4dc2-96cd-37126c23db97	a2a798c5-3b1e-4192-8c6a-8c627cd0879e.rna_seq.genomic.gdc_realn.bam	671c5192457f6336e931731ac72ef6a5	8d7d18e8-d952-405a-a107-9b90df4a41cf	N/A	N/A
8320140e-9e94-4e9f-9253-c9c8fc51d678	0f3b932e-de72-483f-9ef6-74ae972637bd.rna_seq.genomic.gdc_realn.bam	21351f4de577b15aa4d7bbe0373df834	150fc2a5-8800-44fe-9240-3993b2273dd1	N/A	N/A
94ad7a73-7f70-4d98-ac7a-b756e5977d67	65ba302c-51a9-4493-8d28-e7bc076bca54.rna_seq.genomic.gdc_realn.bam	4c8040fc824b217ee5fcf8e7bc61a582	71394c7e-c2be-4e31-ad8e-52a3bdaaf22d	N/A	N/A
ecb2198b-8f38-4b72-9c59-8453c0ea1034	6cc59c3f-0de5-4232-ab7a-7195a92e7d89.rna_seq.genomic.gdc_realn.bam	599a9c076cd9fb6408d5cd87d5d25843	8a489db9-401d-4171-8e52-785eac753bad	N/A	N/A
d0876962-b515-494f-9cd3-e8f923540e2c	1c3dbd2f-1c07-48cb-a844-0b1b3eb14e0d.rna_seq.genomic.gdc_realn.bam	3769fb6bcc4da3616d6b8356f6b7a826	5f65e13a-7dd4-4242-a4e6-a96ac3835e1d	N/A	N/A
f651d7c3-83f6-495e-b005-29c03d0b2b1d	04c428b5-d0b9-4ecf-86e8-8a42dc4cbb5e.rna_seq.genomic.gdc_realn.bam	64f2ed7d3c7a11319c15bb6b9f0f9267	fe2cb9f0-b7cd-45ce-bca6-8ecbbdf1a24d	N/A	N/A
d1885f95-9ac8-48a9-95db-76144b1590bb	2244c5e8-a873-4e29-abb7-e869a7d79e3f.rna_seq.genomic.gdc_realn.bam	5a4bb2bf93744bf07a60150f941db80c	b82710ca-5bac-4e1e-bf57-e6d71264a6cc	N/A	N/A
0cf02279-9709-4ebb-a908-eb6f486fd486	c8e8f4e7-7aae-41f7-9d36-5938d2c2fc04.rna_seq.genomic.gdc_realn.bam	d0cc607dc80fc0d6f3c2fc06f4de6db8	9d38e09f-23f4-48ac-b33a-25665cacb686	N/A	N/A
03e453a4-b25d-4f08-93f8-03ae36a426e2	27f20469-cbf5-417f-922a-19cf9e8b790c.rna_seq.genomic.gdc_realn.bam	e9c0d2e02a4cfa820601bbae9418c006	0131e6e4-0d51-4ea4-880e-7c54a1d0dca2	N/A	N/A
4d35390d-f8dd-4211-add3-0ebbf50b6912	43d15c49-f348-48a8-b00f-7f6a7b605a04.rna_seq.genomic.gdc_realn.bam	647711c64733f4c4efb2d32ab976fa23	8f6939a7-f8b2-4d2f-a784-df49ad45d1f1	N/A	N/A
c2831f6a-8bc1-486e-8591-1a3999a3b71e	2e36839f-3155-4e05-9ed3-404522fdb04f.rna_seq.genomic.gdc_realn.bam	2e65315c46f800365a01f58f3649be42	eaba8202-daf4-43cd-a43b-0ed1b7c1c01a	N/A	N/A
e43d67eb-d960-43a4-98c1-9396caf73515	956570e5-7ed4-4d17-a830-f1bc67a7af15.rna_seq.genomic.gdc_realn.bam	84f3b6a2e613ef2e9b4d82276a4bc676	e371007f-1b34-41ab-8aad-59e230f29b61	N/A	N/A
5e9c792f-785b-425f-b513-c1c42f61819e	cd215363-3f4a-4928-9dbb-60735f4c27ce.rna_seq.genomic.gdc_realn.bam	d1aed8d523e57f660cbea8fa9c48ad6d	dc88a35a-5da5-4abc-999a-a81551b3a658	N/A	N/A
538098dd-814e-4210-ac1e-8d59f97c2970	689ba70a-9664-459e-aee5-fd16b3b993a8.rna_seq.genomic.gdc_realn.bam	4c7db4f218eeb387a6523b1b64a2b01d	09901675-d423-4742-b2cc-2dbc70e20a3c	N/A	N/A
7c8026c4-09eb-4d27-ba39-2cb1d3ef0980	b73f749f-eafa-460d-b921-f12e7f8d6609.rna_seq.genomic.gdc_realn.bam	47acec1a07a191f7357b2543946ed44d	5e82abfa-c49d-4abb-87ed-02886983ff2a	N/A	N/A
864e521b-e4f5-429f-8348-32b39c53954f	216e4f8a-be1a-41d6-b413-fa4645423caa.rna_seq.genomic.gdc_realn.bam	6208780bd4efdcb19fa303755fb1d6b5	3f9cbd65-d261-4633-b997-103f978c239a	N/A	N/A
3c13e74c-8996-4615-97b5-f08d1094d5f9	d826d551-cb0f-4d0e-b21d-a7b0c9010a62.rna_seq.genomic.gdc_realn.bam	37829358029ec0c0c08ee31db78dc8ee	20dbef84-07bf-4dda-bad9-151f85a2d551	N/A	N/A
2535f17f-c19d-443b-98b8-11dd9395a3fd	e17707f9-a0db-473f-9dc6-608b62e74689.rna_seq.genomic.gdc_realn.bam	f612a04847d42d5634c85605268c7286	ff16e2f9-91b8-409b-86e7-aed520b1d09b	N/A	N/A
9c9d6caf-1933-4932-8a2b-b54a5cc5e4ed	b9e82597-fdf2-4479-a764-29193ddbd58f.rna_seq.genomic.gdc_realn.bam	d01eb045785a72481839d8b87fe840d4	77336cab-0818-4307-ade3-787d8a33f97a	N/A	N/A
eef46261-4333-45d7-8460-25797ee3ca20	8997a81b-4046-4c31-91f6-7c1519f1d2ec.rna_seq.genomic.gdc_realn.bam	b645ace03e6c0f59287129fc401730ec	9e1ca83a-3a5e-420f-8af3-b5fd89e23ba3	N/A	N/A
06a60797-f4ec-4036-bbb9-3f1811c6cc57	e5bcd6f9-680e-4d57-81f3-c8e6b40bb2af.rna_seq.genomic.gdc_realn.bam	b1d67030121aff7aa92ddfae36b14fb1	d00d0507-753a-4442-a83a-e3ea7ac5e1d2	N/A	N/A
05774721-64ab-495a-8d14-20c05b97983b	bce4dcd7-d9e8-408a-8ab0-f993f9297a68.rna_seq.genomic.gdc_realn.bam	a96a000aa22e399eb7bdfd04b45b3ab4	77d09a04-9c6d-4071-b4d3-8333ee13109e	N/A	N/A
f00c400a-8abd-46e1-ad62-d8b097e4da17	59fe0f14-0415-43b7-87c7-1098e4b434ea.rna_seq.genomic.gdc_realn.bam	6e8485ef58afe137008075fb74c58216	9266a977-ded5-42a2-82ef-f4b870b28bc4	N/A	N/A
87bb789e-ca4e-430c-b5f1-7395a2a4d554	2dc9eaca-6dfc-4e7f-a12b-1495986e1ad4.rna_seq.genomic.gdc_realn.bam	16c26617cb7b081f5b6ee987fd984db2	0506e2ba-7be9-4b10-a028-a9a7cdf87eff	N/A	N/A
85923e3e-e882-437a-b6d4-cd2cb1e54e8f	b2bcfd01-9662-4730-96de-1e51b4038802.rna_seq.genomic.gdc_realn.bam	c17e9a4ca3f473cef77f6019be7eadd8	feeffc43-88b6-41ab-b683-af6f9f24fb67	N/A	N/A
4d5b5fc8-914f-4e94-8da9-7af9d18ee25c	91941243-48d2-4416-b104-0affb8c46316.rna_seq.genomic.gdc_realn.bam	d03a7a5aa4e0031717f2e8ce89a46fca	fdab1811-e349-430b-b690-1cc800a29afa	N/A	N/A
edff8450-da0f-4295-b759-934567c51937	315f3deb-74b5-4b71-afe5-759c85a0a6cc.rna_seq.genomic.gdc_realn.bam	988cf6502eea44afca6b8c7ad616a948	d3176ee9-5ce7-458a-b0ea-1dc55af27966	N/A	N/A
54ed2fd5-c3af-42c4-8d23-36069426180b	914508e1-ccc8-47ff-a225-7aca326a54dd.rna_seq.genomic.gdc_realn.bam	7e5162fdeeb39a45cc4ee0592d1a4543	654474fb-2847-46d7-8342-e570e921bb15	N/A	N/A
9829b708-960a-460b-abf0-016235426eca	c5c93338-4046-4247-b5c2-ef133609797e.rna_seq.genomic.gdc_realn.bam	1291856c5e3b00df8b0d96251d959ce5	ab459c43-e378-4003-9fb5-6b2da0b6f324	N/A	N/A
c465ca98-ac3a-4621-82c7-dc9c13d97f59	f79d6a7e-eaaa-4382-a5ed-600cf8d45824.rna_seq.genomic.gdc_realn.bam	304a9f99c3cc378e669f9814498258d0	bd641426-28d8-49e3-b909-e260ab7b8ab4	N/A	N/A
b9a2ad9a-a2ca-4c3a-a3c5-d337644ccc93	abb411d3-1474-4e6e-afa9-23b974d9a557.rna_seq.genomic.gdc_realn.bam	1884f1d8b4d695623d6d9b043b59f863	d1ba3a88-6fc0-4c7d-8e4a-d8e1ca8f4b7a	N/A	N/A
7927fb50-bf7f-4eba-a1ef-927ec88d16b9	713df9b5-ea25-464c-b13e-fe8b61fe363d.rna_seq.genomic.gdc_realn.bam	56bbf998352f15c14cc8f4ac0e9b47fc	2defd468-69ea-4e11-b8eb-b946c4d94850	N/A	N/A
ada89b8e-8804-40e4-9876-ebd2157d1d02	1be6a56c-a7b1-45e5-b96c-db20337073b8.rna_seq.genomic.gdc_realn.bam	21c5522b9e1e40e2cd7ac83afe22c2d6	d4af9650-5e88-4f0e-943d-7958b008816e	N/A	N/A
79e40d21-56d2-4780-83ba-a59357610d75	35da5f48-1c64-488b-8330-01e5fcbd9801.rna_seq.genomic.gdc_realn.bam	c80f809ff97d77b627c53ad4d81a591f	e7c69951-6f15-484f-a4b3-aef233864393	N/A	N/A
b24e18fa-32c3-4554-a1db-af51fd23ffeb	99d31369-3db2-4631-bc62-1aa6927476ad.rna_seq.genomic.gdc_realn.bam	c1b2c0a5106efdcaee619a0eb6e28eaf	3799b798-88e0-49fe-b85a-29016d210d5e	N/A	N/A
4223b751-2b6c-4b98-a16c-1002eaa0d01a	97a50d88-e662-43d5-9cef-2915545e8968.rna_seq.genomic.gdc_realn.bam	da90a600deb0c5924266bce83f6dfdc4	a6c1aef6-98b7-4d73-9744-393254814ea9	N/A	N/A
34fcd7a9-2a8c-4096-8a72-36b489afc977	ff0feb3e-6d14-4297-ac23-1eb397663ec3.rna_seq.genomic.gdc_realn.bam	800524fb9f56b8757b575db103b26a0f	56ec744d-7ec9-4dfb-8e5f-8adbdfd23cb8	N/A	N/A
8a85bb2e-bccc-4896-b832-a2765de9e0d0	e22c6b51-c27e-468f-883c-f71918330eb0.rna_seq.genomic.gdc_realn.bam	15a88d2c84d2980e55e679dcd47885cb	1a542a8f-c18a-4a19-8da9-46ae93b357e1	N/A	N/A
55bdf02e-df30-48a5-8d0a-65a1caf057e6	49563aad-aeb3-4a9b-8849-a60c119cbaa4.rna_seq.genomic.gdc_realn.bam	28af5b4fc739049455fba79e563fe927	c0ccea84-4aee-4b3f-a157-01defb0a3d6e	N/A	N/A
5206cb24-df13-45b2-8232-ffebc0ea7f45	6a8e570e-dd05-4c06-9ed0-52ba0727faec.rna_seq.genomic.gdc_realn.bam	d59f7b6890f99e66a84bcdef2536815e	60cfd94a-c1e3-4d1f-b6c4-21d0f8b2b006	N/A	N/A
9b77c96d-efc9-4e1e-b173-cab71e75dc8e	cf4160bb-9ef4-43c1-ac83-f6ca897101ee.rna_seq.genomic.gdc_realn.bam	ac98e1be0c5a7884f2bbddeef91eb1ac	783e26a3-6725-46bc-834f-d556c9fd21e9	N/A	N/A
5cc8b5fc-03ed-4638-9ecc-b6b68281ed59	fb120cb4-2cee-4848-a60e-6c1fba723dc9.rna_seq.genomic.gdc_realn.bam	6f69fab47ad24f6c0d017072b7074203	0fbc1660-4e69-491b-9720-507555591450	N/A	N/A
5eef500c-701d-47b8-ae5a-464e23bf2736	28f3a34c-f73a-4d10-8c0a-23e578866289.rna_seq.genomic.gdc_realn.bam	3e40ed34a4d9081348221597f43284c2	009f235c-84fc-48e4-a095-e9e14f641833	N/A	N/A
3b9afe10-c8bd-4a1e-a948-756f612cbcb1	a852a227-c31f-410f-baee-81135917a7d2.rna_seq.genomic.gdc_realn.bam	4d3e3621dd2b8c506e36d8c67010658d	eb0b4267-e42f-477b-814a-e285e9fa39ce	N/A	N/A
daa0ffe3-6919-4979-8c12-893f055b678c	d898e588-a74d-435c-b930-b96c266ff580.rna_seq.genomic.gdc_realn.bam	120ccb58bea6be1d6f39747b567ee64e	18aeb15d-80e4-42a1-b229-0263157d9baf	N/A	N/A
cd4bcfd2-b819-4395-b470-687987be5fbb	f5b3a6d0-3b56-4ad2-b520-8bcaadb6bd0e.rna_seq.genomic.gdc_realn.bam	e69b09c62545645237270e5c719389f0	5e83d7f6-a4f9-4328-a9c9-2332ba2d693f	N/A	N/A
711ffcf9-ed57-474c-82e9-a5fa2d3997aa	4331397f-eaf9-4e43-8fa2-e30ad3643aca.rna_seq.genomic.gdc_realn.bam	f1eb5f4d4278d4628b00a2db9293d6ab	badf3268-96d7-4488-9bee-17bdfe227ad3	N/A	N/A
6bf8fbbb-4043-42e2-b69a-5a8f605a7321	e3142cf7-334f-4f34-a5da-53ffa4e1ba33.rna_seq.genomic.gdc_realn.bam	4ab6c877975c282a8e77dce85d3751b5	37dc1da4-e192-4123-bd78-c0d0a2a83138	N/A	N/A
359bd774-8e39-4d5c-b1e2-5ec970a6ead1	e6e7d36e-b6c6-4e54-95ee-ee20e6f1f80e.rna_seq.genomic.gdc_realn.bam	2e2c8adc64d97e5bc7d96b0aa045b5e8	1f5f0a5d-14e7-4426-81ce-1385d43320e5	N/A	N/A
8b3fdf31-e40a-46d6-8742-21e22f0b8dd7	74d50556-5de8-4eff-82e6-a3ad9c70020a.rna_seq.genomic.gdc_realn.bam	1b12085ba537b277f72ddeb6b9e3b5e9	63aba412-3af1-4ba5-a39d-9b4b45c25d1b	N/A	N/A
0e4116a4-0e2e-40da-a5bb-34252c61edc9	aa3d8e3d-68cb-47dc-80c0-d50917cb4878.rna_seq.genomic.gdc_realn.bam	20865a30761feb429202197e2f257b7a	8004c498-354a-4a43-8d84-04730becb080	N/A	N/A
b90f4626-8dc9-4060-9739-08d322b09e91	c5d73777-b7f3-4107-9efc-afde92f70469.rna_seq.genomic.gdc_realn.bam	7e441048ef46d7f47edda1c1f3d3e94b	0a4f9d5c-dd38-48da-87a3-6f8f6f17d7f9	N/A	N/A
b4310715-0a15-4a6f-bf29-8c13b64c45a1	a0707dab-b8bd-4a57-a890-69a3f4daacf6.rna_seq.genomic.gdc_realn.bam	7be5d048ace38feba040366ba8cde2ae	4839b354-0dfe-4fe3-812a-d42960cae717	N/A	N/A
5a0212f4-90ef-41bb-b987-03ef46b089dc	02bbe1b1-44ff-426b-a40e-47a01bc4cf7d.rna_seq.genomic.gdc_realn.bam	26a9659b64bf496e1c3e75d0344f6aab	5e98349a-39aa-4190-ad24-616003bd91f4	N/A	N/A
0cc9565e-285f-4050-8baf-bd262e6763e0	ae8996bd-b0b7-4f9b-91fa-606f95d49f8c.rna_seq.genomic.gdc_realn.bam	e8b0fea10e6f7cb3ac534953089ae046	9dcadbbf-ee1f-478f-9d36-d2ac14875601	N/A	N/A
8848458b-9bf3-42f6-9974-4c1d2690df97	af58b506-df1d-4221-964d-76dbade6ab85.rna_seq.genomic.gdc_realn.bam	9fad7d105bd6afde128d12e6687650ff	8428ae21-0352-4fb6-81fb-5f0a0420dab3	N/A	N/A
fc1d77c6-5ece-46b9-94e2-a6d88f037a51	c28b080d-8eb9-46b7-9e40-c37409820e17.rna_seq.genomic.gdc_realn.bam	d3416491db71665a307fe53c1142f549	387efe35-6f48-47ca-9262-6c6a82302f13	N/A	N/A
337d0e29-6991-46f5-a58b-3977b6c50d42	10376443-40df-451a-91e5-6be34850558c.rna_seq.genomic.gdc_realn.bam	a9c05c08afa886cb9a02bdb7fd74b6ed	8f04fa9e-6cc7-4d84-901f-793192fc26b4	N/A	N/A
f620c0b4-f695-4bbe-b0ee-e324f8f8d2d8	87c074cd-bcd8-4280-a12e-b205f50e139c.rna_seq.genomic.gdc_realn.bam	2980d427292a59fb080598f5ddc100f1	3cbecfd8-accf-4d8d-bdf0-99f0b9f89375	N/A	N/A
ba92f99a-ea84-4f6b-be39-42f6783288a4	6fb7c578-dec9-4fe8-a9bf-3888bb765658.rna_seq.genomic.gdc_realn.bam	bb1a96f029eb78e9ab6d5aa40cc19c0a	941bd195-7cba-456a-965d-ad43558f226c	N/A	N/A
45da08de-2a07-4be5-88f3-8505203dbc7b	3f4afc9c-562a-4ef4-a6cb-ff426357a614.rna_seq.genomic.gdc_realn.bam	f5ff8796f8b69d1e66f3f77ea250df1e	c96b2179-24f1-4114-aeda-d7001a720a0b	N/A	N/A
f82e0bce-535a-43de-b03d-fa06de395982	9935bf3a-de25-401c-bf1b-5225a62b24f7.rna_seq.genomic.gdc_realn.bam	697bae2ff5d173e59c4359bfbe431057	7f7d09c8-d074-45d4-939a-5434d764ffc5	N/A	N/A
4821ad52-fba8-4ebb-98ae-44e6624cc856	8b5be676-9118-4038-9d54-6b80b14e43dc.rna_seq.genomic.gdc_realn.bam	b4f8f94530b6be9623cf932969a49204	e60a131b-989e-473f-b133-e4fe1142ff58	N/A	N/A
6d6e9af2-b258-4990-8a49-50c3b24cf176	2ae456c7-57fa-4146-9b29-2d4129f0cf7c.rna_seq.genomic.gdc_realn.bam	2f42a0c1edd344cae46fafdb141a7698	3596107d-b4f8-462d-b5ce-ac2603b86cb2	N/A	N/A
a7649ffd-550c-40e9-a09b-06859de7ff67	38387a4f-c65d-4075-8133-fdf259e919ed.rna_seq.genomic.gdc_realn.bam	1e4d189c2666156aff5f2292943e5311	06059041-66fd-41c9-a8b9-46c204dc5d47	N/A	N/A
d4aea008-bd81-4910-9ec9-da7fc0096558	e88a6a51-24b3-4b52-bd5a-f306f1c9e0d9.rna_seq.genomic.gdc_realn.bam	25b4844f2822462dc131b4cccb24e2f3	3ab1b469-52ae-4520-b4b6-44f8c165655f	N/A	N/A
5bd5563d-52f5-41b9-be70-17a8e312bd56	9899646e-d5be-4429-a7f2-0251bed9721d.rna_seq.genomic.gdc_realn.bam	537d4882d6127d0d9a826fa88ee3f1e7	7b77b310-723b-40c1-a7fc-7a94bb817f41	N/A	N/A
786b6363-889b-4437-8830-eac79e5a8d5b	8d1641ea-7552-4d23-9298-094e0056386a.rna_seq.genomic.gdc_realn.bam	ee426397837c854b3e5cdeeedb44cd73	fd4c1bc5-6eab-4830-9178-afbab6a7a954	N/A	N/A
ada6a8cf-22a8-4392-b77b-9c402c692f15	1dd10557-4e50-4af0-87c6-b4b3f6fa3a15.rna_seq.genomic.gdc_realn.bam	fa363c193379b6030a164f96aada81e1	10fdf73f-4db8-42e5-b136-4ef036f631f9	N/A	N/A
