	127795161:127795163	127932197:127932199	127984203:127984205	128070271:128070273	127854794:127854796	128084620:128084622	128090287:128090289	127996597:127996599	128045429:128045431	128049747:128049749	127890997:127890999	127940453:127940455	128074290:128074292	128091352:128091354	128027754:128027756	127902538:127902540	128010443:128010445	127794733:127794735	127816883:127816885	128069146:128069148	127932705:127932707	127892186:127892188	128048608:128048610	127998358:127998360	128099572:128099574	128096653:128096655	127860092:127860094	127916695:127916697	127995092:127995094	128082847:128082849	128038979:128038981	127881883:127881885	127890480:127890482	128070360:128070362	127854422:127854424	127796007:127796009	127882184:127882186	127932473:127932475	127852346:127852348	127796070:127796072	127939675:127939677	127969536:127969538	128039882:128039884	128046711:128046713	128095816:128095818	127982478:127982480	127795293:127795295	128032271:128032273	127855318:127855320	128031142:128031144	127803558:127803560	127846251:127846253	127995612:127995614	128049440:128049442	128009717:128009719	127976297:127976299	127995227:127995229	127912051:127912053	127989290:127989292	127795534:127795536	128080429:128080431	label	pam50_subtype
467bd108-f391-4dd1-92de-43879822400d	1.0	1.0	1.0	0.925	1.0	1.0	0.9767441860465116	0.6181818181818182	1.0	1.0	0.9310344827586208	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8611111111111112	1.0	1.0	1.0	0.95	0.9166666666666666	0.7352941176470589	1.0	1.0	0.9285714285714286	1.0	1.0	1.0	1.0	1.0	0.96	0.6875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9772727272727272	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.975	1.0	1.0	1.0	0.8863636363636364	1.0	0.9090909090909092	1.0	1.0	Control	
4abd29b3-0a83-41d3-a741-bcc5b6d2f98a	1.0	1.0	1.0	0.7857142857142857	1.0	1.0	1.0	0.6888888888888889	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.967741935483871	1.0	0.9333333333333332	0.96875	1.0	0.9523809523809524	1.0	0.96	0.6470588235294118	0.7857142857142857	1.0	1.0	0.972972972972973	0.9565217391304348	1.0	1.0	0.9411764705882352	0.9629629629629628	1.0	0.875	1.0	0.9523809523809524	1.0	1.0	1.0	1.0	1.0	0.967741935483871	0.88	0.9629629629629628	0.9166666666666666	1.0	1.0	0.9655172413793104	1.0	1.0	0.972972972972973	1.0	0.8928571428571429	1.0	1.0	1.0	0.8571428571428571	0.7333333333333333	1.0	Control	
4da20b00-8ed6-41ed-88d9-9969d15761c7	1.0	1.0	0.9836065573770492	0.6730769230769231	1.0	0.9375	0.9777777777777776	0.8627450980392157	1.0	1.0	0.8780487804878049	1.0	1.0	0.9574468085106383	0.9245283018867924	1.0	0.9245283018867924	0.9761904761904762	1.0	0.98	0.9803921568627452	0.96	0.98	0.9777777777777776	0.9090909090909092	0.8148148148148148	1.0	1.0	0.8431372549019608	0.8958333333333334	1.0	1.0	1.0	0.9767441860465116	1.0	0.8461538461538461	1.0	0.948051948051948	1.0	1.0	1.0	1.0	1.0	1.0	0.9183673469387756	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9777777777777776	1.0	1.0	1.0	0.9777777777777776	1.0	0.9148936170212766	0.8958333333333334	1.0	Control	
4f3fa7c5-fe72-4b99-8a4f-9f487efc1ef1	1.0	1.0	0.9444444444444444	0.7083333333333334	1.0	0.95	0.9473684210526316	0.8	1.0	0.8571428571428571	0.875	1.0	1.0	0.9473684210526316	1.0	1.0	0.8823529411764706	1.0	1.0	1.0	1.0	1.0	1.0	0.8235294117647058	0.8611111111111112	0.96875	1.0	0.9333333333333332	0.9	1.0	1.0	1.0	1.0	0.9545454545454546	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9473684210526316	1.0	0.9545454545454546	1.0	0.9473684210526316	1.0	0.9047619047619048	1.0	0.9047619047619048	Control	
52064107-3c37-45b1-aa6b-a14a98352f9d	1.0	0.9487179487179488	0.9807692307692308	0.875	1.0	1.0	1.0	0.9347826086956522	1.0	1.0	0.9605263157894736	1.0	0.975609756097561	0.9767441860465116	1.0	1.0	1.0	1.0	1.0	0.9767441860465116	0.9777777777777776	1.0	1.0	0.9545454545454546	0.918918918918919	0.8181818181818182	1.0	1.0	0.9591836734693876	0.9761904761904762	0.975609756097561	1.0	1.0	0.9767441860465116	1.0	0.8913043478260869	1.0	0.9594594594594594	0.9787234042553192	0.9583333333333334	1.0	1.0	0.9523809523809524	1.0	0.9148936170212766	1.0	0.9743589743589745	0.8837209302325582	1.0	1.0	1.0	1.0	0.9791666666666666	1.0	1.0	1.0	0.9591836734693876	1.0	0.9074074074074074	0.9743589743589745	1.0	Control	
61a614bb-2249-4611-8aac-1a8e53d4467b	0.9	1.0	1.0	0.6296296296296297	1.0	0.9583333333333334	1.0	0.6875	1.0	1.0	0.95	1.0	1.0	1.0	1.0	1.0	1.0	0.9	1.0	1.0	1.0	1.0	1.0	0.8666666666666667	0.9473684210526316	0.76	0.9230769230769232	1.0	0.9285714285714286	1.0	1.0	1.0	1.0	0.9545454545454546	1.0	0.8181818181818182	1.0	1.0	1.0	1.0	0.95	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9523809523809524	1.0	1.0	0.8666666666666667	0.9047619047619048	0.9375	0.9090909090909092	1.0	Control	
678aa892-0631-47cc-b19e-cdcef42cecb3	1.0	0.90625	1.0	1.0	1.0	1.0	1.0	0.7083333333333334	1.0	1.0	0.935483870967742	1.0	0.9130434782608696	1.0	1.0	1.0	1.0	0.9090909090909092	1.0	1.0	1.0	1.0	1.0	1.0	0.96	0.7931034482758621	1.0	0.9666666666666668	0.9130434782608696	1.0	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	0.9666666666666668	1.0	1.0	0.9583333333333334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9545454545454546	1.0	0.9230769230769232	1.0	1.0	Control	
741fb6d6-364f-47a0-a262-f18235c48fc4	1.0	1.0	0.975	0.5	1.0	1.0	0.9523809523809524	0.8421052631578947	1.0	0.9333333333333332	0.8	1.0	1.0	0.9090909090909092	1.0	1.0	1.0	0.9047619047619048	1.0	0.9666666666666668	1.0	1.0	1.0	0.9487179487179488	0.6857142857142857	0.9230769230769232	1.0	1.0	0.902439024390244	0.9090909090909092	1.0	1.0	1.0	0.9090909090909092	1.0	0.8695652173913043	1.0	0.8235294117647058	1.0	1.0	0.9375	1.0	1.0	0.925925925925926	0.6451612903225806	1.0	1.0	0.9629629629629628	1.0	0.9655172413793104	1.0	1.0	0.9736842105263158	1.0	0.92	0.9743589743589745	0.9487179487179488	1.0	0.95	0.9523809523809524	1.0	Control	
75525261-bd54-4e19-9f86-ab7b9cea3388	0.9743589743589745	0.958904109589041	1.0	0.8333333333333334	1.0	1.0	1.0	0.9393939393939394	1.0	1.0	0.8860759493670886	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969696	0.9347826086956522	0.92	0.981132075471698	1.0	0.972972972972973	0.9722222222222222	1.0	1.0	1.0	0.9722222222222222	1.0	0.903846153846154	1.0	0.9078947368421052	1.0	1.0	0.9761904761904762	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9473684210526316	0.971830985915493	0.902439024390244	0.9743589743589745	1.0	Control	
7aac48b4-dbb0-49a5-a3e0-04916a9270b8	0.979591836734694	1.0	1.0	0.7808219178082192	1.0	0.9857142857142858	0.9852941176470588	0.9342105263157896	1.0	1.0	0.961038961038961	1.0	1.0	0.9852941176470588	1.0	0.98	0.943661971830986	1.0	1.0	1.0	0.9906542056074766	0.9932885906040269	1.0	0.918918918918919	0.967741935483871	0.8947368421052632	1.0	0.9932432432432432	0.9493670886075948	0.9857142857142858	1.0	1.0	1.0	0.9848484848484848	1.0	0.918032786885246	1.0	0.9342105263157896	1.0	1.0	1.0	0.9903846153846154	1.0	1.0	0.8961038961038961	1.0	0.979591836734694	1.0	1.0	0.9850746268656716	1.0	1.0	0.986842105263158	1.0	0.9871794871794872	1.0	0.974025974025974	1.0	0.9285714285714286	0.979591836734694	0.9846153846153848	Control	
7b4b9d66-e494-48e8-949f-7cdb42e490f9	1.0	1.0	1.0	0.5652173913043478	0.8833333333333333	0.9375	0.6818181818181818	0.7291666666666666	1.0	1.0	0.8849557522123894	1.0	1.0	1.0	1.0	1.0	1.0	0.9615384615384616	1.0	1.0	1.0	1.0	1.0	1.0	0.9583333333333334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9636363636363636	0.979591836734694	1.0	0.9714285714285714	1.0	0.9830508474576272	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9107142857142856	0.9310344827586208	1.0	0.9615384615384616	1.0	0.9803921568627452	1.0	Control	
898f9214-8dab-4b92-9233-70c06c60078c	1.0	1.0	0.9534883720930232	0.8918918918918919	1.0	1.0	1.0	0.8297872340425532	0.975	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.951219512195122	1.0	1.0	0.9069767441860463	0.972972972972973	0.9245283018867924	1.0	0.8863636363636364	0.9629629629629628	0.9807692307692308	1.0	0.9607843137254902	0.9782608695652174	0.9743589743589745	1.0	1.0	1.0	0.945945945945946	1.0	0.9047619047619048	1.0	0.903846153846154	1.0	1.0	0.9333333333333332	1.0	1.0	0.975	0.926829268292683	1.0	1.0	0.95	1.0	0.951219512195122	0.9629629629629628	1.0	0.9782608695652174	1.0	0.9696969696969696	0.9767441860465116	0.9375	0.9607843137254902	0.8653846153846154	1.0	0.9743589743589745	Control	
922ac2aa-8619-47ef-99d8-160e19861f57	1.0	1.0	0.9666666666666668	0.75	1.0	0.9583333333333334	1.0	0.9130434782608696	1.0	0.9583333333333334	0.9523809523809524	1.0	1.0	1.0	1.0	1.0	1.0	0.9230769230769232	1.0	1.0	1.0	1.0	1.0	0.84	0.8421052631578947	0.8636363636363636	1.0	1.0	0.8461538461538461	0.8846153846153846	1.0	1.0	1.0	1.0	1.0	0.8125	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.92	1.0	1.0	0.92	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	0.88	1.0	0.8888888888888888	1.0	1.0	Control	
967fde0b-9c38-4c69-97f2-9640ebe1dc9a	1.0	1.0	1.0	0.90625	1.0	1.0	0.975	0.575	0.9642857142857144	0.9642857142857144	0.8484848484848485	0.9743589743589745	1.0	0.975	0.9666666666666668	1.0	0.8787878787878788	1.0	1.0	0.9	1.0	0.9655172413793104	1.0	0.8148148148148148	0.9642857142857144	0.8571428571428571	0.9565217391304348	0.9655172413793104	0.935483870967742	1.0	1.0	1.0	0.9583333333333334	0.9714285714285714	1.0	0.8947368421052632	1.0	1.0	1.0	1.0	0.95	1.0	1.0	0.9310344827586208	0.9285714285714286	1.0	1.0	0.9310344827586208	1.0	1.0	0.8695652173913043	1.0	1.0	1.0	0.88	1.0	1.0	0.9655172413793104	0.8787878787878788	0.9230769230769232	1.0	Control	
9c0696ab-2bd6-4372-8b10-8222816de48e	1.0	1.0	1.0	0.8421052631578947	1.0	1.0	1.0	0.9	1.0	1.0	0.9705882352941176	1.0	0.9	1.0	1.0	1.0	1.0	1.0	1.0	0.8571428571428571	1.0	0.9705882352941176	1.0	0.9	0.9047619047619048	0.8571428571428571	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	0.9705882352941176	1.0	1.0	1.0	0.9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9583333333333334	1.0	1.0	1.0	0.9583333333333334	1.0	0.92	0.9473684210526316	1.0	Control	
9d515fd5-009a-4c32-95e7-042909d70b9f	1.0	1.0	1.0	0.9333333333333332	1.0	0.9411764705882352	1.0	0.8666666666666667	1.0	1.0	1.0	1.0	1.0	0.9411764705882352	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.9411764705882352	0.85	1.0	0.9583333333333334	0.9285714285714286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9545454545454546	1.0	1.0	1.0	1.0	1.0	0.9411764705882352	1.0	1.0	1.0	1.0	1.0	0.95	1.0	0.8666666666666667	1.0	1.0	1.0	1.0	1.0	0.8235294117647058	1.0	0.9411764705882352	Control	
9ee600fe-20c7-4b1f-b08f-15d3d38a5c52	0.98	0.9615384615384616	1.0	0.9032258064516128	1.0	1.0	1.0	0.8787878787878788	0.9629629629629628	1.0	0.9753086419753086	1.0	1.0	1.0	1.0	0.975	1.0	0.94	1.0	0.9629629629629628	1.0	1.0	1.0	0.896551724137931	1.0	0.9423076923076924	1.0	1.0	0.9310344827586208	0.918918918918919	1.0	1.0	1.0	1.0	1.0	0.8769230769230769	1.0	0.9	1.0	1.0	0.92	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	0.8666666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9310344827586208	0.9873417721518988	0.8181818181818182	0.9245283018867924	0.8947368421052632	Control	
b3435d9e-fb7f-4748-9a0b-2b532875c87e	1.0	1.0	1.0	0.7222222222222222	1.0	0.9411764705882352	1.0	1.0	1.0	1.0	0.9032258064516128	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9375	1.0	1.0	0.8888888888888888	1.0	0.9615384615384616	1.0	0.9642857142857144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8235294117647058	1.0	0.935483870967742	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8823529411764706	1.0	0.9375	1.0	1.0	Control	
b7ef29ba-06f6-4445-8c70-52388892388c	1.0	0.9803921568627452	1.0	0.7358490566037735	1.0	1.0	1.0	0.8636363636363636	1.0	0.9743589743589745	0.9454545454545454	1.0	1.0	0.9772727272727272	1.0	1.0	1.0	1.0	0.935483870967742	1.0	1.0	1.0	1.0	0.9523809523809524	0.8928571428571429	0.8571428571428571	1.0	1.0	0.9761904761904762	1.0	1.0	1.0	1.0	1.0	1.0	0.8888888888888888	1.0	0.979591836734694	0.9333333333333332	1.0	1.0	1.0	1.0	1.0	0.9555555555555556	1.0	1.0	0.95	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8367346938775511	0.9473684210526316	1.0	Control	
bf3ea4a0-bcd6-4e9d-acbb-3416f6ce53b7	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	1.0	0.9047619047619048	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9545454545454546	0.9230769230769232	1.0	1.0	1.0	1.0	1.0	0.9130434782608696	0.8571428571428571	0.8125	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8125	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	0.9565217391304348	1.0	0.9230769230769232	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8695652173913043	1.0	1.0	Control	
c058aa43-349b-4f45-8217-6b193bf7c610	1.0	1.0	1.0	0.945945945945946	1.0	0.926829268292683	0.9736842105263158	0.8666666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9629629629629628	1.0	1.0	1.0	1.0	0.9607843137254902	1.0	0.7027027027027027	0.8837209302325582	0.875	1.0	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	0.8076923076923077	1.0	0.9607843137254902	1.0	1.0	1.0	1.0	0.9285714285714286	1.0	0.8372093023255814	1.0	1.0	0.9285714285714286	1.0	0.9285714285714286	1.0	1.0	0.8717948717948718	1.0	1.0	1.0	0.9714285714285714	1.0	0.8717948717948718	0.9375	1.0	Control	
c6a90de3-979b-46b0-9f84-2875c1e38742	1.0	1.0	1.0	0.8695652173913043	1.0	1.0	0.9166666666666666	0.44	1.0	1.0	0.9090909090909092	1.0	1.0	1.0	0.9285714285714286	1.0	1.0	0.9411764705882352	1.0	0.9444444444444444	1.0	1.0	1.0	0.8571428571428571	1.0	0.9	1.0	1.0	0.95	1.0	1.0	1.0	1.0	1.0	1.0	0.8888888888888888	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9411764705882352	0.84	1.0	1.0	1.0	1.0	1.0	1.0	0.9545454545454546	0.8636363636363636	1.0	1.0	1.0	0.9047619047619048	0.967741935483871	0.8636363636363636	0.8888888888888888	1.0	Control	
cf5fba05-4996-4f62-adcf-a2ee1f4c65d3	1.0	1.0	1.0	0.7407407407407407	1.0	0.98	1.0	0.967741935483871	1.0	0.96875	0.9473684210526316	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969696	0.9615384615384616	1.0	1.0	0.9393939393939394	0.9491525423728814	0.9076923076923076	1.0	1.0	1.0	0.9803921568627452	1.0	1.0	0.9473684210526316	1.0	1.0	1.0	1.0	0.9473684210526316	0.9375	1.0	0.9302325581395348	0.975609756097561	1.0	1.0	0.981132075471698	0.975609756097561	0.9090909090909092	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	1.0	1.0	0.868421052631579	0.9090909090909092	1.0	Control	
d28a7c02-2f33-46e2-bff9-5ed518ea6fb6	1.0	1.0	1.0	0.8333333333333334	0.9523809523809524	1.0	1.0	0.8181818181818182	1.0	0.96875	0.9523809523809524	1.0	0.9696969696969696	0.945945945945946	0.96875	1.0	1.0	1.0	1.0	0.96875	1.0	1.0	1.0	0.9583333333333334	0.8461538461538461	0.935483870967742	1.0	0.9523809523809524	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.9523809523809524	1.0	1.0	1.0	1.0	0.9230769230769232	1.0	1.0	1.0	0.945945945945946	1.0	1.0	0.96875	1.0	0.96875	0.9565217391304348	0.9565217391304348	1.0	1.0	1.0	1.0	0.9565217391304348	1.0	0.8148148148148148	0.8666666666666667	0.9411764705882352	Control	
