Gene	Term	GLMNET_coefficients	lambda_min
ENST00000513868.6	127932052:127932054	0	1.4613744101662
ENST00000513868.6	127855162:127855164	0	1.4613744101662
ENST00000513868.6	127932027:127932029	0	1.4613744101662
ENST00000513868.6	128038916:128038918	0	1.4613744101662
ENST00000513868.6	127881800:127881802	0	1.4613744101662
ENST00000513868.6	128080302:128080304	0	1.4613744101662
ENST00000513868.6	128049587:128049589	0	1.4613744101662
ENST00000513868.6	128048447:128048449	0	1.4613744101662
ENST00000513868.6	127989161:127989163	0	1.4613744101662
ENST00000513868.6	127902455:127902457	0	1.4613744101662
ENST00000513868.6	127819908:127819910	0	1.4613744101662
ENST00000513868.6	127996560:127996562	0	1.4613744101662
ENST00000513868.6	128096520:128096522	0	1.4613744101662
ENST00000513868.6	128074069:128074071	0	1.4613744101662
ENST00000517790.2	(Intercept)	50.1494119050983	0.622722503007622
ENST00000517790.2	127818899:127818901	-55.9346266696133	0.622722503007622
ENST00000517790.2	127882061:127882063	-1.01861549335077	0.622722503007622
ENST00000517790.2	128100979:128100981	0.212689866554757	0.622722503007622
ENST00000517790.2	127803149:127803151	59.8157680747962	0.622722503007622
ENST00000517790.2	128082752:128082754	0	0.622722503007622
ENST00000517790.2	127854727:127854729	0	0.622722503007622
ENST00000517790.2	128069068:128069070	0	0.622722503007622
ENST00000517790.2	128099369:128099371	0	0.622722503007622
ENST00000517790.2	128031057:128031059	0	0.622722503007622
ENST00000517790.2	127855154:127855156	0	0.622722503007622
ENST00000517790.2	128031958:128031960	0	0.622722503007622
ENST00000517790.2	128074072:128074074	0	0.622722503007622
ENST00000517790.2	127816827:127816829	0	0.622722503007622
ENST00000517790.2	127851933:127851935	0	0.622722503007622
ENST00000517790.2	127932464:127932466	8.22167813696804	0.622722503007622
ENST00000517790.2	128070161:128070163	0	0.622722503007622
ENST00000517790.2	128070159:128070161	0	0.622722503007622
ENST00000517790.2	127890588:127890590	-10.0122738381911	0.622722503007622
ENST00000517790.2	128049584:128049586	0	0.622722503007622
ENST00000517790.2	128096517:128096519	0	0.622722503007622
ENST00000517790.2	127932052:127932054	0	0.622722503007622
ENST00000517790.2	127855162:127855164	8.72168135778921	0.622722503007622
ENST00000517790.2	127932027:127932029	14.5204283080519	0.622722503007622
ENST00000517790.2	128038916:128038918	0	0.622722503007622
ENST00000517790.2	127881800:127881802	-54.0820619983692	0.622722503007622
ENST00000517790.2	128080302:128080304	-28.7363101372413	0.622722503007622
ENST00000517790.2	128049587:128049589	0	0.622722503007622
ENST00000517790.2	128048447:128048449	0	0.622722503007622
ENST00000517790.2	127989161:127989163	0	0.622722503007622
ENST00000517790.2	127902455:127902457	-1.40865478960258	0.622722503007622
ENST00000517790.2	127819908:127819910	0	0.622722503007622
ENST00000517790.2	127996560:127996562	0	0.622722503007622
ENST00000517790.2	128096520:128096522	0	0.622722503007622
ENST00000517790.2	128074069:128074071	0	0.622722503007622
ENST00000517838.6	(Intercept)	-33.3108965208722	2.04384441706481
ENST00000517838.6	127818899:127818901	0	2.04384441706481
ENST00000517838.6	127882061:127882063	0	2.04384441706481
ENST00000517838.6	128100979:128100981	0	2.04384441706481
ENST00000517838.6	127803149:127803151	0	2.04384441706481
ENST00000517838.6	128082752:128082754	0	2.04384441706481
ENST00000517838.6	127854727:127854729	0	2.04384441706481
ENST00000517838.6	128069068:128069070	0	2.04384441706481
ENST00000517838.6	128099369:128099371	0	2.04384441706481
ENST00000517838.6	128031057:128031059	0	2.04384441706481
ENST00000517838.6	127855154:127855156	0	2.04384441706481
ENST00000517838.6	128031958:128031960	0	2.04384441706481
ENST00000517838.6	128074072:128074074	0	2.04384441706481
ENST00000517838.6	127816827:127816829	0	2.04384441706481
ENST00000517838.6	127851933:127851935	0	2.04384441706481
ENST00000517838.6	127932464:127932466	15.8805815615097	2.04384441706481
ENST00000517838.6	128070161:128070163	2.26759766747719	2.04384441706481
ENST00000517838.6	128070159:128070161	4.26921313056368	2.04384441706481
ENST00000517838.6	127890588:127890590	0	2.04384441706481
ENST00000517838.6	128049584:128049586	0	2.04384441706481
ENST00000517838.6	128096517:128096519	0	2.04384441706481
ENST00000517838.6	127932052:127932054	7.16672063037396	2.04384441706481
ENST00000517838.6	127855162:127855164	0	2.04384441706481
ENST00000517838.6	127932027:127932029	0	2.04384441706481
ENST00000517838.6	128038916:128038918	0	2.04384441706481
ENST00000517838.6	127881800:127881802	0	2.04384441706481
ENST00000517838.6	128080302:128080304	0	2.04384441706481
ENST00000517838.6	128049587:128049589	0	2.04384441706481
ENST00000517838.6	128048447:128048449	0	2.04384441706481
ENST00000517838.6	127989161:127989163	0	2.04384441706481
ENST00000517838.6	127902455:127902457	0	2.04384441706481
ENST00000517838.6	127819908:127819910	0	2.04384441706481
ENST00000517838.6	127996560:127996562	0	2.04384441706481
ENST00000517838.6	128096520:128096522	0	2.04384441706481
ENST00000517838.6	128074069:128074071	0	2.04384441706481
ENST00000518528.2	(Intercept)	18.3691284642624	2.39046494908059
ENST00000518528.2	127818899:127818901	0	2.39046494908059
ENST00000518528.2	127882061:127882063	0	2.39046494908059
ENST00000518528.2	128100979:128100981	0	2.39046494908059
ENST00000518528.2	127803149:127803151	0	2.39046494908059
ENST00000518528.2	128082752:128082754	0	2.39046494908059
ENST00000518528.2	127854727:127854729	0	2.39046494908059
ENST00000518528.2	128069068:128069070	0	2.39046494908059
ENST00000518528.2	128099369:128099371	0	2.39046494908059
ENST00000518528.2	128031057:128031059	0	2.39046494908059
ENST00000518528.2	127855154:127855156	0	2.39046494908059
ENST00000518528.2	128031958:128031960	0	2.39046494908059
ENST00000518528.2	128074072:128074074	0	2.39046494908059
ENST00000518528.2	127816827:127816829	0	2.39046494908059
ENST00000518528.2	127851933:127851935	0	2.39046494908059
ENST00000518528.2	127932464:127932466	0	2.39046494908059
ENST00000518528.2	128070161:128070163	0	2.39046494908059
ENST00000518528.2	128070159:128070161	0	2.39046494908059
ENST00000518528.2	127890588:127890590	-13.8394862918903	2.39046494908059
ENST00000518528.2	128049584:128049586	0	2.39046494908059
ENST00000518528.2	128096517:128096519	0	2.39046494908059
ENST00000518528.2	127932052:127932054	0	2.39046494908059
ENST00000518528.2	127855162:127855164	0	2.39046494908059
ENST00000518528.2	127932027:127932029	0	2.39046494908059
ENST00000518528.2	128038916:128038918	0	2.39046494908059
ENST00000518528.2	127881800:127881802	-12.0323277869956	2.39046494908059
ENST00000518528.2	128080302:128080304	0	2.39046494908059
ENST00000518528.2	128049587:128049589	0	2.39046494908059
ENST00000518528.2	128048447:128048449	0	2.39046494908059
ENST00000518528.2	127989161:127989163	0	2.39046494908059
ENST00000518528.2	127902455:127902457	0	2.39046494908059
ENST00000518528.2	127819908:127819910	0	2.39046494908059
ENST00000518528.2	127996560:127996562	0	2.39046494908059
ENST00000518528.2	128096520:128096522	-0.59230612722926	2.39046494908059
ENST00000518528.2	128074069:128074071	0	2.39046494908059
ENST00000520913.2	(Intercept)	-7.32320641046857	2.58907979121578
ENST00000520913.2	127818899:127818901	0	2.58907979121578
ENST00000520913.2	127882061:127882063	0	2.58907979121578
ENST00000520913.2	128100979:128100981	0	2.58907979121578
ENST00000520913.2	127803149:127803151	0	2.58907979121578
ENST00000520913.2	128082752:128082754	0	2.58907979121578
ENST00000520913.2	127854727:127854729	0	2.58907979121578
ENST00000520913.2	128069068:128069070	0	2.58907979121578
ENST00000520913.2	128099369:128099371	0	2.58907979121578
ENST00000520913.2	128031057:128031059	0	2.58907979121578
ENST00000520913.2	127855154:127855156	0	2.58907979121578
ENST00000520913.2	128031958:128031960	0	2.58907979121578
ENST00000520913.2	128074072:128074074	0	2.58907979121578
ENST00000520913.2	127816827:127816829	0	2.58907979121578
ENST00000520913.2	127851933:127851935	0	2.58907979121578
ENST00000520913.2	127932464:127932466	0	2.58907979121578
ENST00000520913.2	128070161:128070163	0	2.58907979121578
ENST00000520913.2	128070159:128070161	0	2.58907979121578
ENST00000520913.2	127890588:127890590	0	2.58907979121578
ENST00000520913.2	128049584:128049586	0	2.58907979121578
ENST00000520913.2	128096517:128096519	0	2.58907979121578
ENST00000520913.2	127932052:127932054	0	2.58907979121578
ENST00000520913.2	127855162:127855164	0	2.58907979121578
ENST00000520913.2	127932027:127932029	0	2.58907979121578
ENST00000520913.2	128038916:128038918	0	2.58907979121578
ENST00000520913.2	127881800:127881802	0	2.58907979121578
ENST00000520913.2	128080302:128080304	0	2.58907979121578
ENST00000520913.2	128049587:128049589	0	2.58907979121578
ENST00000520913.2	128048447:128048449	0	2.58907979121578
ENST00000520913.2	127989161:127989163	0	2.58907979121578
ENST00000520913.2	127902455:127902457	0	2.58907979121578
ENST00000520913.2	127819908:127819910	0	2.58907979121578
ENST00000520913.2	127996560:127996562	0	2.58907979121578
ENST00000520913.2	128096520:128096522	0	2.58907979121578
ENST00000520913.2	128074069:128074071	0	2.58907979121578
ENST00000521122.2	(Intercept)	76.1859021056301	1.54077790713676
ENST00000521122.2	127818899:127818901	0	1.54077790713676
ENST00000521122.2	127882061:127882063	0	1.54077790713676
ENST00000521122.2	128100979:128100981	0	1.54077790713676
ENST00000521122.2	127803149:127803151	0	1.54077790713676
ENST00000521122.2	128082752:128082754	0	1.54077790713676
ENST00000521122.2	127854727:127854729	-4.64536334872087	1.54077790713676
ENST00000521122.2	128069068:128069070	0	1.54077790713676
ENST00000521122.2	128099369:128099371	0	1.54077790713676
ENST00000521122.2	128031057:128031059	0	1.54077790713676
ENST00000521122.2	127855154:127855156	-56.0775746895254	1.54077790713676
ENST00000521122.2	128031958:128031960	0	1.54077790713676
ENST00000521122.2	128074072:128074074	0	1.54077790713676
ENST00000521122.2	127816827:127816829	0	1.54077790713676
ENST00000521122.2	127851933:127851935	0	1.54077790713676
ENST00000521122.2	127932464:127932466	0	1.54077790713676
ENST00000521122.2	128070161:128070163	0	1.54077790713676
ENST00000521122.2	128070159:128070161	0	1.54077790713676
ENST00000521122.2	127890588:127890590	-2.20160585234596	1.54077790713676
ENST00000521122.2	128049584:128049586	0	1.54077790713676
ENST00000521122.2	128096517:128096519	0	1.54077790713676
ENST00000521122.2	127932052:127932054	0	1.54077790713676
ENST00000521122.2	127855162:127855164	0	1.54077790713676
ENST00000521122.2	127932027:127932029	-18.9801678172051	1.54077790713676
ENST00000521122.2	128038916:128038918	0	1.54077790713676
ENST00000521122.2	127881800:127881802	0	1.54077790713676
ENST00000521122.2	128080302:128080304	0	1.54077790713676
ENST00000521122.2	128049587:128049589	0	1.54077790713676
ENST00000521122.2	128048447:128048449	0	1.54077790713676
ENST00000521122.2	127989161:127989163	0	1.54077790713676
ENST00000521122.2	127902455:127902457	0	1.54077790713676
ENST00000521122.2	127819908:127819910	0	1.54077790713676
ENST00000521122.2	127996560:127996562	0	1.54077790713676
ENST00000521122.2	128096520:128096522	0	1.54077790713676
ENST00000521122.2	128074069:128074071	0	1.54077790713676
ENST00000521600.5	(Intercept)	-11.1385296987249	0.579381419841187
ENST00000521600.5	127818899:127818901	0	0.579381419841187
ENST00000521600.5	127882061:127882063	0	0.579381419841187
ENST00000521600.5	128100979:128100981	0	0.579381419841187
ENST00000521600.5	127803149:127803151	0	0.579381419841187
ENST00000521600.5	128082752:128082754	0	0.579381419841187
ENST00000521600.5	127854727:127854729	0	0.579381419841187
ENST00000521600.5	128069068:128069070	0	0.579381419841187
ENST00000521600.5	128099369:128099371	0	0.579381419841187
ENST00000521600.5	128031057:128031059	0	0.579381419841187
ENST00000521600.5	127855154:127855156	0	0.579381419841187
ENST00000521600.5	128031958:128031960	0	0.579381419841187
ENST00000521600.5	128074072:128074074	0	0.579381419841187
ENST00000521600.5	127816827:127816829	0	0.579381419841187
ENST00000521600.5	127851933:127851935	0	0.579381419841187
ENST00000521600.5	127932464:127932466	0	0.579381419841187
ENST00000521600.5	128070161:128070163	0	0.579381419841187
ENST00000521600.5	128070159:128070161	0	0.579381419841187
ENST00000521600.5	127890588:127890590	0	0.579381419841187
ENST00000521600.5	128049584:128049586	0	0.579381419841187
ENST00000521600.5	128096517:128096519	0	0.579381419841187
ENST00000521600.5	127932052:127932054	0	0.579381419841187
ENST00000521600.5	127855162:127855164	0	0.579381419841187
ENST00000521600.5	127932027:127932029	0	0.579381419841187
ENST00000521600.5	128038916:128038918	0	0.579381419841187
ENST00000521600.5	127881800:127881802	0	0.579381419841187
ENST00000521600.5	128080302:128080304	0	0.579381419841187
ENST00000521600.5	128049587:128049589	0	0.579381419841187
ENST00000521600.5	128048447:128048449	0	0.579381419841187
ENST00000521600.5	127989161:127989163	2.33356798167984e-15	0.579381419841187
ENST00000521600.5	127902455:127902457	0	0.579381419841187
ENST00000521600.5	127819908:127819910	0	0.579381419841187
ENST00000521600.5	127996560:127996562	0	0.579381419841187
ENST00000521600.5	128096520:128096522	0	0.579381419841187
ENST00000521600.5	128074069:128074071	0	0.579381419841187
ENST00000521951.1	(Intercept)	17.2713127786898	1.73215763901387
ENST00000521951.1	127818899:127818901	0	1.73215763901387
ENST00000521951.1	127882061:127882063	0	1.73215763901387
ENST00000521951.1	128100979:128100981	0	1.73215763901387
ENST00000521951.1	127803149:127803151	0	1.73215763901387
ENST00000521951.1	128082752:128082754	0	1.73215763901387
ENST00000521951.1	127854727:127854729	-5.31342195883436	1.73215763901387
ENST00000521951.1	128069068:128069070	0	1.73215763901387
ENST00000521951.1	128099369:128099371	-5.92503857378277	1.73215763901387
ENST00000521951.1	128031057:128031059	-2.7424285242731	1.73215763901387
ENST00000521951.1	127855154:127855156	0	1.73215763901387
ENST00000521951.1	128031958:128031960	0	1.73215763901387
ENST00000521951.1	128074072:128074074	0	1.73215763901387
ENST00000521951.1	127816827:127816829	0	1.73215763901387
ENST00000521951.1	127851933:127851935	0	1.73215763901387
ENST00000521951.1	127932464:127932466	0	1.73215763901387
ENST00000521951.1	128070161:128070163	0	1.73215763901387
ENST00000521951.1	128070159:128070161	0	1.73215763901387
ENST00000521951.1	127890588:127890590	0	1.73215763901387
ENST00000521951.1	128049584:128049586	0	1.73215763901387
ENST00000521951.1	128096517:128096519	0	1.73215763901387
ENST00000521951.1	127932052:127932054	0	1.73215763901387
ENST00000521951.1	127855162:127855164	0	1.73215763901387
ENST00000521951.1	127932027:127932029	0	1.73215763901387
ENST00000521951.1	128038916:128038918	0	1.73215763901387
ENST00000521951.1	127881800:127881802	0	1.73215763901387
ENST00000521951.1	128080302:128080304	0	1.73215763901387
ENST00000521951.1	128049587:128049589	0	1.73215763901387
ENST00000521951.1	128048447:128048449	0	1.73215763901387
ENST00000521951.1	127989161:127989163	0	1.73215763901387
ENST00000521951.1	127902455:127902457	0	1.73215763901387
ENST00000521951.1	127819908:127819910	-8.23206942186074	1.73215763901387
ENST00000521951.1	127996560:127996562	0	1.73215763901387
ENST00000521951.1	128096520:128096522	-0.694129012239236	1.73215763901387
ENST00000521951.1	128074069:128074071	0	1.73215763901387
ENST00000522414.2	(Intercept)	9.18037524800366	1.20888235909498
ENST00000522414.2	127818899:127818901	0	1.20888235909498
ENST00000522414.2	127882061:127882063	0	1.20888235909498
ENST00000522414.2	128100979:128100981	0	1.20888235909498
ENST00000522414.2	127803149:127803151	0	1.20888235909498
ENST00000522414.2	128082752:128082754	0	1.20888235909498
ENST00000522414.2	127854727:127854729	-36.1068735304451	1.20888235909498
ENST00000522414.2	128069068:128069070	0	1.20888235909498
ENST00000522414.2	128099369:128099371	0	1.20888235909498
ENST00000522414.2	128031057:128031059	0	1.20888235909498
ENST00000522414.2	127855154:127855156	0	1.20888235909498
ENST00000522414.2	128031958:128031960	0	1.20888235909498
ENST00000522414.2	128074072:128074074	0	1.20888235909498
ENST00000522414.2	127816827:127816829	0	1.20888235909498
ENST00000522414.2	127851933:127851935	0	1.20888235909498
ENST00000522414.2	127932464:127932466	0	1.20888235909498
ENST00000522414.2	128070161:128070163	0	1.20888235909498
ENST00000522414.2	128070159:128070161	0	1.20888235909498
ENST00000522414.2	127890588:127890590	0	1.20888235909498
ENST00000522414.2	128049584:128049586	-1.19443111000176	1.20888235909498
ENST00000522414.2	128096517:128096519	0	1.20888235909498
ENST00000522414.2	127932052:127932054	-1.30077439393094	1.20888235909498
ENST00000522414.2	127855162:127855164	0	1.20888235909498
ENST00000522414.2	127932027:127932029	0	1.20888235909498
ENST00000522414.2	128038916:128038918	0	1.20888235909498
ENST00000522414.2	127881800:127881802	0	1.20888235909498
ENST00000522414.2	128080302:128080304	0	1.20888235909498
ENST00000522414.2	128049587:128049589	-21.74496839393	1.20888235909498
ENST00000522414.2	128048447:128048449	0	1.20888235909498
ENST00000522414.2	127989161:127989163	1.48815633843981	1.20888235909498
ENST00000522414.2	127902455:127902457	42.1431483447954	1.20888235909498
ENST00000522414.2	127819908:127819910	0	1.20888235909498
ENST00000522414.2	127996560:127996562	0	1.20888235909498
ENST00000522414.2	128096520:128096522	0	1.20888235909498
ENST00000522414.2	128074069:128074071	0	1.20888235909498
ENST00000522875.5	(Intercept)	-5.32566827550416	2.20064298525316
ENST00000522875.5	127818899:127818901	0	2.20064298525316
ENST00000522875.5	127882061:127882063	0	2.20064298525316
ENST00000522875.5	128100979:128100981	0	2.20064298525316
ENST00000522875.5	127803149:127803151	0	2.20064298525316
ENST00000522875.5	128082752:128082754	0	2.20064298525316
ENST00000522875.5	127854727:127854729	0	2.20064298525316
ENST00000522875.5	128069068:128069070	0	2.20064298525316
ENST00000522875.5	128099369:128099371	0	2.20064298525316
ENST00000522875.5	128031057:128031059	0	2.20064298525316
ENST00000522875.5	127855154:127855156	0	2.20064298525316
ENST00000522875.5	128031958:128031960	0	2.20064298525316
ENST00000522875.5	128074072:128074074	0	2.20064298525316
ENST00000522875.5	127816827:127816829	0	2.20064298525316
ENST00000522875.5	127851933:127851935	0	2.20064298525316
ENST00000522875.5	127932464:127932466	0	2.20064298525316
ENST00000522875.5	128070161:128070163	0	2.20064298525316
ENST00000522875.5	128070159:128070161	0	2.20064298525316
ENST00000522875.5	127890588:127890590	0	2.20064298525316
ENST00000522875.5	128049584:128049586	0	2.20064298525316
ENST00000522875.5	128096517:128096519	0	2.20064298525316
ENST00000522875.5	127932052:127932054	0	2.20064298525316
ENST00000522875.5	127855162:127855164	0	2.20064298525316
ENST00000522875.5	127932027:127932029	0	2.20064298525316
ENST00000522875.5	128038916:128038918	0	2.20064298525316
ENST00000522875.5	127881800:127881802	0	2.20064298525316
ENST00000522875.5	128080302:128080304	0	2.20064298525316
ENST00000522875.5	128049587:128049589	0	2.20064298525316
ENST00000522875.5	128048447:128048449	0	2.20064298525316
ENST00000522875.5	127989161:127989163	0	2.20064298525316
ENST00000522875.5	127902455:127902457	0	2.20064298525316
ENST00000522875.5	127819908:127819910	0	2.20064298525316
ENST00000522875.5	127996560:127996562	0	2.20064298525316
ENST00000522875.5	128096520:128096522	7.03197416003254e-15	2.20064298525316
ENST00000522875.5	128074069:128074071	0	2.20064298525316
ENST00000522963.6	(Intercept)	20.3959509155584	0.627317085497968
ENST00000522963.6	127818899:127818901	0	0.627317085497968
ENST00000522963.6	127882061:127882063	0	0.627317085497968
ENST00000522963.6	128100979:128100981	0	0.627317085497968
ENST00000522963.6	127803149:127803151	0	0.627317085497968
ENST00000522963.6	128082752:128082754	0	0.627317085497968
ENST00000522963.6	127854727:127854729	0	0.627317085497968
ENST00000522963.6	128069068:128069070	0	0.627317085497968
ENST00000522963.6	128099369:128099371	0	0.627317085497968
ENST00000522963.6	128031057:128031059	-5.63141459161896	0.627317085497968
ENST00000522963.6	127855154:127855156	0	0.627317085497968
ENST00000522963.6	128031958:128031960	-4.76384784831227	0.627317085497968
ENST00000522963.6	128074072:128074074	0	0.627317085497968
ENST00000522963.6	127816827:127816829	0	0.627317085497968
ENST00000522963.6	127851933:127851935	0	0.627317085497968
ENST00000522963.6	127932464:127932466	0	0.627317085497968
ENST00000522963.6	128070161:128070163	0	0.627317085497968
ENST00000522963.6	128070159:128070161	0	0.627317085497968
ENST00000522963.6	127890588:127890590	0	0.627317085497968
ENST00000522963.6	128049584:128049586	0	0.627317085497968
ENST00000522963.6	128096517:128096519	0	0.627317085497968
ENST00000522963.6	127932052:127932054	-5.34357392288092	0.627317085497968
ENST00000522963.6	127855162:127855164	0	0.627317085497968
ENST00000522963.6	127932027:127932029	-11.6053594035063	0.627317085497968
ENST00000522963.6	128038916:128038918	-4.53605938165516	0.627317085497968
ENST00000522963.6	127881800:127881802	0	0.627317085497968
ENST00000522963.6	128080302:128080304	0	0.627317085497968
ENST00000522963.6	128049587:128049589	0	0.627317085497968
ENST00000522963.6	128048447:128048449	0	0.627317085497968
ENST00000522963.6	127989161:127989163	0	0.627317085497968
ENST00000522963.6	127902455:127902457	0	0.627317085497968
ENST00000522963.6	127819908:127819910	0	0.627317085497968
ENST00000522963.6	127996560:127996562	0	0.627317085497968
ENST00000522963.6	128096520:128096522	0	0.627317085497968
ENST00000522963.6	128074069:128074071	0	0.627317085497968
ENST00000523068.2	(Intercept)	37.4236282459861	1.19545775798244
ENST00000523068.2	127818899:127818901	0	1.19545775798244
ENST00000523068.2	127882061:127882063	0	1.19545775798244
ENST00000523068.2	128100979:128100981	0	1.19545775798244
ENST00000523068.2	127803149:127803151	-4.78552599778004	1.19545775798244
ENST00000523068.2	128082752:128082754	0	1.19545775798244
ENST00000523068.2	127854727:127854729	0	1.19545775798244
ENST00000523068.2	128069068:128069070	0	1.19545775798244
ENST00000523068.2	128099369:128099371	0	1.19545775798244
ENST00000523068.2	128031057:128031059	0	1.19545775798244
ENST00000523068.2	127855154:127855156	0	1.19545775798244
ENST00000523068.2	128031958:128031960	0	1.19545775798244
ENST00000523068.2	128074072:128074074	0	1.19545775798244
ENST00000523068.2	127816827:127816829	0	1.19545775798244
ENST00000523068.2	127851933:127851935	0	1.19545775798244
ENST00000523068.2	127932464:127932466	0	1.19545775798244
ENST00000523068.2	128070161:128070163	0	1.19545775798244
ENST00000523068.2	128070159:128070161	0	1.19545775798244
ENST00000523068.2	127890588:127890590	0	1.19545775798244
ENST00000523068.2	128049584:128049586	0	1.19545775798244
ENST00000523068.2	128096517:128096519	-4.13127705961607	1.19545775798244
ENST00000523068.2	127932052:127932054	0	1.19545775798244
ENST00000523068.2	127855162:127855164	0	1.19545775798244
ENST00000523068.2	127932027:127932029	-20.9099187650038	1.19545775798244
ENST00000523068.2	128038916:128038918	0	1.19545775798244
ENST00000523068.2	127881800:127881802	0	1.19545775798244
ENST00000523068.2	128080302:128080304	0	1.19545775798244
