	128009589:128009591	127882061:127882063	127994882:127994884	127795903:127795905	128010317:128010319	127795208:127795210	127939507:127939509	127989161:127989163	127996560:127996562	127818899:127818901	128070159:128070161	127855162:127855164	127890588:127890590	127983903:127983905	128084542:128084544	127854727:127854729	128099038:128099040	128074069:128074071	127816827:127816829	128031958:128031960	128096517:128096519	128100979:128100981	128091246:128091248	127932464:127932466	128038916:128038918	128082752:128082754	128016634:128016636	127932027:127932029	127855154:127855156	127881800:127881802	127942418:127942420	127998911:127998913	127795893:127795895	128074072:128074074	127851933:127851935	127982359:127982361	128099369:128099371	127902455:127902457	128069068:128069070	128031057:128031059	128049584:128049586	128049587:128049589	127969415:127969417	128096520:128096522	127819908:127819910	128095691:128095693	127998199:127998201	128090247:128090249	128080302:128080304	128048447:128048449	127803149:127803151	127932052:127932054	128070161:128070163	label
04bfa099-3ca5-4db7-ac00-5d0e32744621	0.9444444444444444	0.9629629629629628	0.90625	0.96	0.9629629629629628	0.8888888888888888	0.9615384615384616	0.896551724137931	0.9666666666666668	1.0	0.9814814814814816	0.896551724137931	0.896551724137931	1.0	1.0	1.0	0.945945945945946	0.9411764705882352	1.0	0.975609756097561	0.9154929577464788	0.8333333333333334	0.9846153846153848	0.9714285714285714	0.9787234042553192	1.0	0.8974358974358975	1.0	0.896551724137931	0.9629629629629628	1.0	0.918918918918919	0.9230769230769232	0.9552238805970148	1.0	1.0	0.945945945945946	1.0	0.8412698412698413	1.0	0.8235294117647058	0.8235294117647058	1.0	0.9	1.0	0.9402985074626866	0.9333333333333332	0.9846153846153848	0.9701492537313432	0.9767441860465116	1.0	1.0	0.9807692307692308	Tumor
04eeb9f5-2fd6-4df3-ade8-cdb8d77f4273	0.9565217391304348	1.0	0.9885057471264368	0.902439024390244	0.9357798165137616	0.9736842105263158	0.9807692307692308	0.9545454545454546	0.945054945054945	1.0	0.900990099009901	0.8666666666666667	0.8260869565217391	1.0	0.988095238095238	0.975	0.7777777777777778	0.9529411764705882	0.95	1.0	0.9052631578947368	0.7391304347826086	0.988095238095238	0.9821428571428572	0.9894736842105264	0.9662921348314608	0.9285714285714286	0.9333333333333332	0.8478260869565217	1.0	1.0	0.9222222222222224	0.902439024390244	0.9529411764705882	0.926829268292683	0.975	0.8	0.9491525423728814	0.9479166666666666	0.9479166666666666	0.9891304347826086	0.9891304347826086	1.0	0.9239130434782608	0.926829268292683	1.0	0.8913043478260869	0.9647058823529412	1.0	1.0	1.0	0.9655172413793104	0.8921568627450981	Tumor
04f0900d-efc7-498d-a8eb-aea677094877	0.9454545454545454	0.9404761904761904	0.8986486486486487	0.6455696202531646	0.9807692307692308	0.98	1.0	0.9532710280373832	0.9280575539568344	1.0	0.9070631970260224	0.9418604651162792	0.9876543209876544	0.9915966386554622	1.0	0.9878048780487804	0.8371212121212122	0.9433333333333334	0.9876543209876544	0.9727272727272728	0.8953846153846153	0.6741258741258741	0.9863481228668942	0.9577464788732394	0.9915611814345991	0.9830508474576272	0.9758454106280192	0.9714285714285714	0.9418604651162792	0.9753086419753086	0.9912280701754386	0.8855421686746988	0.6071428571428571	0.9433333333333334	0.9634146341463414	0.9913793103448276	0.8977505112474438	0.9782608695652174	0.9641434262948207	0.9770642201834864	1.0	1.0	1.0	0.8678678678678678	0.9753086419753086	0.9572368421052632	0.7597402597402597	0.9897610921501706	0.9897260273972602	1.0	1.0	0.951048951048951	0.8868613138686131	Tumor
0526fdf7-a3a0-4e33-b681-d5e3ec7b4a72	0.8421052631578947	0.9722222222222222	0.9607843137254902	0.9393939393939394	0.847457627118644	1.0	0.9615384615384616	0.9523809523809524	0.9583333333333334	0.9473684210526316	0.912087912087912	1.0	0.975	1.0	1.0	1.0	0.9281045751633988	0.963302752293578	0.972972972972973	0.971830985915493	0.9516129032258064	0.8152173913043478	0.9827586206896552	1.0	0.963855421686747	0.9823008849557522	0.971830985915493	1.0	1.0	1.0	1.0	0.9019607843137256	0.9393939393939394	0.963302752293578	0.972972972972973	1.0	0.94	0.9142857142857144	0.988095238095238	0.9857142857142858	0.9647058823529412	0.942528735632184	1.0	0.9516129032258064	1.0	0.935483870967742	0.46875	1.0	1.0	1.0	1.0	1.0	0.912087912087912	Tumor
0538f774-31e5-4f0f-868e-c651a2551cb3	0.875968992248062	0.9917355371900828	0.8840579710144928	0.896551724137931	0.8866666666666667	0.9902912621359224	0.971153846153846	0.963302752293578	0.8842975206611571	0.9914529914529916	0.8794642857142857	0.9827586206896552	0.9166666666666666	0.991150442477876	0.963265306122449	0.9913793103448276	0.8952380952380953	0.9642857142857144	0.9435483870967742	0.8582677165354331	0.9010989010989012	0.8287292817679558	0.9755102040816328	0.9305555555555556	0.9273743016759776	0.9785407725321889	0.8448275862068966	0.9858156028368794	0.9829059829059827	0.967741935483871	1.0	0.8760330578512396	0.9369369369369368	0.9642857142857144	0.950413223140496	0.9918032786885246	0.9311475409836064	1.0	0.9205607476635514	0.9134615384615384	0.9845360824742267	0.9845360824742267	1.0	0.8722627737226277	0.950413223140496	0.94140625	0.734375	0.991701244813278	0.9955947136563876	0.9947643979057592	1.0	0.9858156028368794	0.8602620087336245	Tumor
05a9121e-555a-49ee-ad73-4d0bf8771a82	0.9411764705882352	1.0	1.0	0.8823529411764706	0.875	0.9375	1.0	0.8333333333333334	0.9090909090909092	1.0	1.0	1.0	0.9444444444444444	1.0	1.0	1.0	0.902439024390244	1.0	0.9444444444444444	0.9090909090909092	0.9090909090909092	0.8333333333333334	0.9666666666666668	0.875	1.0	1.0	1.0	0.9565217391304348	1.0	0.9444444444444444	0.9375	0.875	0.7894736842105263	1.0	0.85	0.8823529411764706	0.925	0.9565217391304348	0.96	0.9523809523809524	0.9090909090909092	0.9090909090909092	1.0	0.8823529411764706	1.0	0.9666666666666668	0.7142857142857143	1.0	0.9655172413793104	1.0	1.0	0.9565217391304348	1.0	Tumor
06bfef84-bc96-4d26-a658-3da2432dd948	0.972972972972973	1.0	0.990990990990991	1.0	0.9097222222222222	1.0	1.0	1.0	0.9824561403508772	1.0	0.9365079365079364	1.0	0.9245283018867924	1.0	1.0	0.9772727272727272	0.9649805447470816	0.9867549668874172	1.0	0.9568345323741008	0.9367088607594936	0.7943661971830986	0.9802631578947368	0.979381443298969	1.0	1.0	0.9924812030075189	1.0	1.0	1.0	1.0	0.9646017699115044	0.9743589743589745	0.9867549668874172	1.0	1.0	0.984126984126984	0.979591836734694	0.9833333333333332	0.9357142857142856	1.0	1.0	1.0	0.9308176100628932	1.0	0.9736842105263158	0.9636363636363636	1.0	1.0	1.0	1.0	1.0	0.921875	Tumor
07325efb-fcf8-49b0-8df5-7f403304d90f	0.9836065573770492	1.0	0.937007874015748	0.9130434782608696	0.9763779527559056	0.9767441860465116	0.96875	0.967741935483871	0.9754098360655736	1.0	0.9411764705882352	0.9893617021276596	0.9509803921568628	1.0	0.9865771812080536	0.9893617021276596	0.8957345971563981	0.9724137931034482	0.968421052631579	0.9562043795620438	0.9342105263157896	0.7423076923076923	0.9863945578231292	0.9090909090909092	1.0	1.0	0.9701492537313432	0.9830508474576272	0.9893617021276596	0.97	1.0	0.9457364341085271	0.9130434782608696	0.9724137931034482	0.9587628865979382	1.0	0.9306930693069309	0.9914529914529916	0.993006993006993	0.9923664122137404	0.9927536231884058	0.9927536231884058	1.0	0.8875	0.9893617021276596	0.9726027397260274	0.9669421487603306	1.0	0.993006993006993	1.0	1.0	0.9747899159663864	0.9171974522292994	Tumor
07742557-d413-4ab1-a624-6a003ba346be	0.9616519174041298	0.991701244813278	0.9753846153846154	0.8564814814814815	0.9296187683284456	0.9680851063829788	0.9563492063492064	0.9667673716012084	0.9935483870967742	0.9955555555555556	0.9391304347826088	0.9444444444444444	0.9310344827586208	0.9930795847750864	1.0	1.0	0.9269949066213922	0.995475113122172	0.9781659388646288	0.9766839378238342	0.930188679245283	0.8275340393343419	0.9839449541284404	0.9632107023411371	0.9902912621359224	0.9906976744186048	0.9786096256684492	0.9931506849315068	0.9572649572649572	0.991701244813278	0.9965277777777778	0.963855421686747	0.8604651162790697	0.9887640449438202	1.0	0.9931740614334472	0.9397590361445785	0.9831649831649832	0.9840909090909092	0.9866666666666668	0.9953271028037384	0.9953271028037384	1.0	0.9090909090909092	0.9780701754385964	0.953846153846154	0.9212121212121211	0.9839816933638444	0.9976689976689976	0.9929078014184396	0.991150442477876	0.9897610921501706	0.9219088937093276	Tumor
0855ce26-6e6d-44aa-902d-da4927765dd4	1.0	1.0	1.0	0.9333333333333332	1.0	1.0	1.0	0.9545454545454546	1.0	0.9333333333333332	0.9814814814814816	0.9285714285714286	0.7222222222222222	1.0	0.9743589743589745	1.0	1.0	1.0	1.0	1.0	0.951219512195122	1.0	1.0	1.0	1.0	1.0	0.9666666666666668	1.0	0.9285714285714286	1.0	1.0	0.8823529411764706	0.9333333333333332	1.0	1.0	1.0	1.0	1.0	0.981132075471698	1.0	0.9230769230769232	0.9230769230769232	1.0	0.9428571428571428	0.8823529411764706	1.0	1.0	1.0	1.0	0.945945945945946	1.0	1.0	0.9814814814814816	Tumor
08a88278-e3c9-4646-8d9f-6913ba17a009	1.0	1.0	0.9285714285714286	0.9523809523809524	0.9411764705882352	1.0	1.0	1.0	1.0	1.0	0.8840579710144928	1.0	1.0	1.0	1.0	1.0	1.0	0.9871794871794872	0.9772727272727272	1.0	0.926829268292683	0.7843137254901961	1.0	1.0	1.0	1.0	0.9672131147540984	1.0	1.0	1.0	1.0	1.0	0.9523809523809524	0.9871794871794872	1.0	1.0	0.9767441860465116	1.0	1.0	0.9833333333333332	1.0	0.9836065573770492	1.0	0.9230769230769232	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9863013698630136	0.8591549295774648	Tumor
09afd98b-1da0-4de9-be52-8f8f595c3dfe	0.9783783783783784	1.0	1.0	0.967948717948718	0.9941520467836256	1.0	0.9930555555555556	0.9664429530201344	1.0	1.0	0.974074074074074	0.9938271604938272	0.942528735632184	1.0	1.0	1.0	0.975103734439834	1.0	1.0	0.995	0.9701492537313432	0.9080882352941176	1.0	0.963157894736842	1.0	1.0	0.9895287958115184	1.0	1.0	1.0	1.0	0.9945054945054944	0.9683544303797468	1.0	1.0	1.0	0.9873949579831932	0.994535519125683	0.9844357976653696	1.0	1.0	1.0	1.0	0.9477611940298508	1.0	0.9922178988326849	0.994535519125683	1.0	1.0	1.0	1.0	0.9946524064171124	0.946043165467626	Tumor
0b5a3a02-abbb-405e-b392-4944e778e2be	0.9879518072289156	0.989247311827957	0.9487179487179488	0.9777777777777776	0.8942307692307693	0.978494623655914	0.9649122807017544	0.9846153846153848	0.9733333333333334	1.0	0.9380530973451328	0.9456521739130436	0.9583333333333334	1.0	1.0	0.989010989010989	0.9785714285714284	0.9823008849557522	0.935483870967742	0.9803921568627452	0.981651376146789	0.9256756756756755	0.97196261682243	0.9158878504672896	1.0	1.0	0.9902912621359224	1.0	1.0	0.9479166666666666	0.9605263157894736	0.9135802469135802	0.9680851063829788	0.9823008849557522	1.0	1.0	0.9716312056737588	0.9583333333333334	0.9813084112149532	0.99	0.9545454545454546	0.9545454545454546	0.9863013698630136	0.9224137931034484	0.9666666666666668	0.9196428571428572	0.7666666666666667	1.0	0.990990990990991	1.0	1.0	1.0	0.9051724137931034	Tumor
0b6de433-c314-478c-93bc-2961355b43ce	0.979591836734694	0.9905660377358492	1.0	0.9439252336448598	0.9657142857142856	1.0	0.9705882352941176	0.96	1.0	1.0	0.9716981132075472	1.0	0.9375	1.0	1.0	0.9906542056074766	0.9701492537313432	0.971153846153846	0.9908256880733946	0.9945945945945946	0.9292035398230089	0.8179012345679012	0.981132075471698	0.9875776397515528	0.9897435897435898	0.9806763285024156	0.989071038251366	0.9935483870967742	1.0	0.9905660377358492	1.0	0.96	0.961904761904762	0.971153846153846	1.0	1.0	0.9847908745247148	1.0	0.9807692307692308	0.994535519125683	0.99009900990099	0.99009900990099	1.0	0.9078947368421052	1.0	0.9812206572769951	0.8589743589743589	0.990521327014218	0.9901477832512317	0.9846153846153848	0.972972972972973	0.9935483870967742	0.9196428571428572	Tumor
0c7faca1-6f1b-4e49-ad84-c56738f1a2e7	0.9541984732824428	1.0	0.9829059829059827	0.9629629629629628	0.9473684210526316	0.9518072289156626	0.981981981981982	0.967479674796748	0.9747899159663864	1.0	0.9397163120567376	1.0	0.88	0.982608695652174	1.0	1.0	0.9737609329446064	0.9656357388316152	1.0	0.9741935483870968	0.9601328903654484	0.84375	0.9829931972789115	0.9577464788732394	0.9943181818181818	0.9929824561403509	0.9866666666666668	1.0	1.0	0.9885057471264368	0.9912280701754386	0.975609756097561	0.9523809523809524	0.9621993127147768	0.9883720930232558	1.0	0.9678362573099416	0.9859154929577464	0.9739776951672864	0.9933774834437086	0.7804878048780488	0.7773279352226721	1.0	0.922077922077922	0.9444444444444444	0.9965635738831616	0.8790322580645161	1.0	1.0	0.9405405405405406	1.0	1.0	0.9097222222222222	Tumor
0cb97f5d-d78d-409e-9b67-30f15d6ac77b	0.9130434782608696	1.0	1.0	0.9411764705882352	0.8333333333333334	0.8421052631578947	0.8571428571428571	0.9	1.0	1.0	0.925925925925926	1.0	0.9375	1.0	1.0	1.0	0.9347826086956522	1.0	1.0	0.9411764705882352	0.9032258064516128	0.8490566037735849	1.0	1.0	1.0	0.9615384615384616	1.0	1.0	1.0	1.0	1.0	0.9130434782608696	0.9411764705882352	1.0	1.0	0.8571428571428571	0.9772727272727272	1.0	1.0	1.0	1.0	1.0	1.0	0.9	1.0	0.9642857142857144	0.88	1.0	1.0	1.0	1.0	1.0	0.8571428571428571	Tumor
0d31f76f-d6b7-4d9f-83b7-fb0babab1231	0.8780487804878049	0.925925925925926	0.7727272727272727	0.7894736842105263	0.9807692307692308	0.9411764705882352	1.0	0.945945945945946	0.9705882352941176	1.0	0.8813559322033898	0.8620689655172413	0.9629629629629628	1.0	0.9818181818181818	1.0	0.8450704225352113	0.9411764705882352	1.0	1.0	0.7941176470588235	0.7435897435897436	0.9298245614035088	0.9714285714285714	1.0	0.8596491228070176	0.9777777777777776	1.0	0.8620689655172413	1.0	0.96875	0.926829268292683	0.8	0.9411764705882352	0.925925925925926	0.96875	0.8823529411764706	0.945945945945946	0.9629629629629628	0.9333333333333332	1.0	1.0	1.0	0.7761194029850746	0.925925925925926	0.9464285714285714	0.7441860465116279	0.9814814814814816	0.979591836734694	1.0	0.9615384615384616	1.0	0.8793103448275862	Tumor
0f3357a3-d579-4b27-a486-1550bc45890d	0.9553571428571428	1.0	1.0	0.9111111111111112	0.7898550724637681	0.976470588235294	0.918918918918919	0.9390243902439024	1.0	0.9759036144578314	0.9111111111111112	0.9647058823529412	0.9393939393939394	0.9855072463768116	0.9910714285714286	1.0	0.9453125	0.990909090909091	0.9642857142857144	0.9262295081967212	0.8473282442748091	0.831081081081081	0.9572649572649572	0.9523809523809524	1.0	1.0	0.928	0.9528301886792452	0.976470588235294	1.0	1.0	0.9523809523809524	0.9333333333333332	0.990909090909091	0.9761904761904762	0.9726027397260274	0.946153846153846	0.9537037037037036	0.9606299212598424	0.9912280701754386	1.0	1.0	0.9736842105263158	0.8333333333333334	0.9761904761904762	0.9193548387096774	0.625	1.0	1.0	1.0	1.0	0.9439252336448598	0.8913043478260869	Tumor
0f3919e2-e4d0-4394-9cba-88b8653694a0	0.9767441860465116	1.0	1.0	0.8214285714285714	1.0	0.9583333333333334	0.975609756097561	1.0	0.9583333333333334	0.9629629629629628	0.8921568627450981	0.9629629629629628	1.0	1.0	1.0	1.0	0.8560606060606061	0.9574468085106383	1.0	0.9830508474576272	0.912621359223301	0.7784090909090909	1.0	0.8888888888888888	1.0	1.0	1.0	0.96	0.9629629629629628	1.0	1.0	0.84	0.7666666666666667	0.9574468085106383	1.0	1.0	0.9262295081967212	1.0	0.9574468085106383	1.0	0.7454545454545455	0.7592592592592593	1.0	0.8627450980392157	1.0	0.9777777777777776	0.7636363636363637	1.0	1.0	1.0	1.0	0.96	0.8529411764705882	Tumor
1019e11f-92fd-42dd-b47a-5eff5fb10de5	0.9851851851851852	1.0	1.0	0.7560975609756098	0.9559748427672956	0.9253731343283582	0.9333333333333332	0.9485294117647058	1.0	0.9878048780487804	0.9375	0.9753086419753086	0.9166666666666666	0.9916666666666668	1.0	1.0	0.9493087557603688	0.9740932642487048	0.9642857142857144	1.0	0.9487179487179488	0.8007662835249042	0.9945945945945946	0.9928571428571428	1.0	0.983957219251337	0.9573170731707316	1.0	0.9875	1.0	1.0	0.9925925925925926	0.7710843373493976	0.9740932642487048	0.9875	1.0	0.958139534883721	0.965034965034965	0.9944444444444444	1.0	0.8941798941798942	0.8941798941798942	1.0	0.9484536082474226	0.9753086419753086	0.9838709677419356	0.875	0.989247311827957	1.0	0.9881656804733728	1.0	1.0	0.922680412371134	Tumor
109c4aee-66f6-4015-8fab-969bd538fd61	0.9090909090909092	1.0	1.0	0.9230769230769232	0.8947368421052632	1.0	1.0	0.935483870967742	1.0	1.0	0.972972972972973	0.8421052631578947	0.9411764705882352	1.0	1.0	0.9411764705882352	0.9701492537313432	1.0	1.0	0.9615384615384616	0.9318181818181818	0.8904109589041096	0.9545454545454546	0.9642857142857144	1.0	1.0	1.0	0.9642857142857144	0.8421052631578947	1.0	0.9310344827586208	1.0	0.9230769230769232	1.0	1.0	1.0	0.9846153846153848	0.9310344827586208	1.0	0.9230769230769232	0.972972972972973	0.972972972972973	1.0	0.902439024390244	0.9411764705882352	0.9761904761904762	0.7333333333333333	1.0	1.0	1.0	1.0	0.9642857142857144	0.9473684210526316	Tumor
10a8816a-29ad-4503-b40b-fba675b64107	0.875	0.8571428571428571	0.9821428571428572	0.8269230769230769	0.913793103448276	1.0	0.9310344827586208	0.9655172413793104	0.9821428571428572	0.9318181818181818	0.782312925170068	1.0	0.9767441860465116	1.0	1.0	1.0	0.8950617283950617	0.9420289855072465	1.0	0.9583333333333334	0.922077922077922	0.7796610169491526	0.9574468085106383	0.926829268292683	0.9888888888888888	1.0	0.967741935483871	0.9473684210526316	1.0	0.84	0.9655172413793104	0.9607843137254902	0.8269230769230769	0.9420289855072465	1.0	1.0	0.8841463414634146	1.0	0.9913793103448276	0.953125	0.9615384615384616	0.9615384615384616	1.0	0.8867924528301887	1.0	0.9517241379310344	0.8305084745762712	1.0	0.9851851851851852	0.9690721649484536	1.0	0.9230769230769232	0.7272727272727273	Tumor
