file_id	filename	md5sum	submitter_id	case_id	case_submitter_id
dd9f91b0-2639-47ea-a260-a3bd41cd7d1e	c0285709-159c-46dd-8bd8-50fad06513dd.rna_seq.genomic.gdc_realn.bam	4121f4a8568d05ae449828541eaf1b8f	cc291897-f727-48f0-af33-3da2d77e2e0e	N/A	N/A
ec411118-f9e8-46fd-be7a-bfd3e70d75da	cf122ae0-0be8-43dd-a0b9-01fff585186f.rna_seq.genomic.gdc_realn.bam	c3a0cf36e20bbe462dbed935d7c35d59	a9c83aae-efc0-41d1-b74d-3e85db79e213	N/A	N/A
7cedca5a-57fd-4fd4-908f-21441048b450	b1366128-6ab0-4205-ae2b-a854e8ad45bf.rna_seq.genomic.gdc_realn.bam	a9b20a118c8a1101cc2767130ea1cba8	3eb90770-c6e1-4161-8d3f-02c3e439bae6	N/A	N/A
1180e0cb-894e-4b77-8b52-a8f2dec5d686	8d2f240f-43c3-4e0d-a6cc-79f6b174dace.rna_seq.genomic.gdc_realn.bam	219b2cc9b392bc09ac102fac5eb9efdd	44d9805d-b7d1-4188-8e66-818e47aeb6e7	N/A	N/A
41aaadf6-20e3-4c51-869f-9a28434069e3	e869b178-9abe-44ca-ae6b-a6caae1834fb.rna_seq.genomic.gdc_realn.bam	c893f9d9171294175d08972c721c07a5	b090c205-b643-4e3f-b5c4-5aa1d98790cb	N/A	N/A
b8e39329-ee71-4716-ab18-4429ca51ac52	31bdedf8-eb1c-48ae-8d96-e06c2b3f27d2.rna_seq.genomic.gdc_realn.bam	a4138b6725f29698e749ccb64913cf7c	3611ce9d-707d-4036-887e-119d556ce245	N/A	N/A
2c73d198-c737-4fbd-a5e6-48f723e6a7f6	d8edd309-518d-4358-8245-9e92d7af4441.rna_seq.genomic.gdc_realn.bam	6b03ef0f7d36cc1cddc90d12972028ad	3c02f898-4a66-461e-8413-759b3f0cce97	N/A	N/A
e7b339ff-3b6b-447f-9f40-1f7abb32a682	0940092b-46da-4975-bde7-f205fe12707b.rna_seq.genomic.gdc_realn.bam	1bee8e9098808cd505ba1ae0a0dadb22	5d0ad46f-1197-47b0-a2c4-562a8e640378	N/A	N/A
b5ea66d8-dcee-4b20-9569-ebdaf9d9a5bf	c9c9c085-8e23-454c-aa36-cf59e8dbc587.rna_seq.genomic.gdc_realn.bam	62725b42c41e8de3338cf6a695e137b6	e49bebe4-88b9-4120-b447-a06131d5310a	N/A	N/A
27f2c4ef-8388-43f8-9054-2fa4919524f0	7880b3ba-9f39-4744-be72-b87dbd8eb425.rna_seq.genomic.gdc_realn.bam	42200fec0079a02f4dc8eaffe626d91c	86b735d2-1d63-48b2-a905-7ddb518aa13e	N/A	N/A
d55cb7e0-0c73-447b-80e7-71e1b8293988	cbf0063b-68e5-42ee-9292-dfbf918a7b08.rna_seq.genomic.gdc_realn.bam	57fe218895633965cbb368a6cad52858	04249b32-da20-427b-a548-cf9c34ab5faf	N/A	N/A
76e50095-cc24-4fcd-bf67-cd3f1cdaaacc	71c9a6fc-0538-4533-af51-f7c9defe7770.rna_seq.genomic.gdc_realn.bam	28bea614ad8dd74036741463b9ecfbcf	c351bbe4-edb8-4750-8189-e74695979ece	N/A	N/A
276e27fd-8014-4eb2-9558-4e592495ae8e	083eb05f-0af4-4f73-bf09-3806eb3b71bb.rna_seq.genomic.gdc_realn.bam	81b33b1b94ff410d65d0ae1cc0ba4b09	19f23188-c7e8-4e2b-9495-c45bb52fd1e1	N/A	N/A
1d636ad7-665d-45ba-9f53-dd8dd588d9b2	c63e3277-327a-4259-84f2-13d9a2c2d68a.rna_seq.genomic.gdc_realn.bam	d7ff05f527a4bbf8872bec8bad75f58b	42cb9643-d177-4b10-b48b-d484b7e10020	N/A	N/A
33e94756-1362-46a4-9e1d-9ec793c1d4da	674907a1-381a-4952-924a-52e2adf5ad19.rna_seq.genomic.gdc_realn.bam	322d13b1e48014af2a0249864be0a69a	2833d401-9165-4f10-b2d8-0f93e9c34e25	N/A	N/A
eb2041ad-0b79-481c-8fea-f5e538a26635	663797a8-ffd2-48a2-a5f6-992b5eb3c745.rna_seq.genomic.gdc_realn.bam	9d374ff8fa741a24710ed753408617e8	9b5242bc-6a71-4284-8dcb-5899011ec9d0	N/A	N/A
13c5162d-533b-482c-a01d-56694321ca0b	682169e0-f36b-430c-896f-c93668b4ce78.rna_seq.genomic.gdc_realn.bam	e373566c63180c70ba1d3f14094ad11f	e9e89627-afb0-4d06-97cc-303359c77e7e	N/A	N/A
dbc6f2ea-acc8-451d-b365-2a444ad85ef1	6f73500d-4b23-4f14-911b-fbc69bd38f4b.rna_seq.genomic.gdc_realn.bam	37e0550337a2a2be64ab8045e1dc4f62	b0c0a13e-76ba-48ac-ac86-1beb56a79546	N/A	N/A
4af7c500-ac28-4e21-8c32-3e526743002e	0db633a3-b1da-4caf-8e2c-89c0bc422869.rna_seq.genomic.gdc_realn.bam	e33406241cbf7e5a0715e79fbcfe3516	39771d53-d0a7-4dcb-8036-a497e7c02a37	N/A	N/A
e09698a7-8aaa-4fdc-bdac-e3e23c884d22	f3f0919f-f9eb-4baf-aeef-c79fbafef237.rna_seq.genomic.gdc_realn.bam	8714a8af848efe6a8dbb9292f9717db6	0377f72f-2fdc-441b-aa53-c723c9a525eb	N/A	N/A
f801e0f7-7179-4626-a3f1-006fc8b540d1	5991af25-0b64-43d2-867a-6b9713b17af9.rna_seq.genomic.gdc_realn.bam	79920dc87318d6a4c6206f83ecdbe6c9	8b37e885-2f38-456f-896f-bfc7ca2a61cf	N/A	N/A
6015cb5f-b3ee-47dd-a8eb-21a80e91daec	d27304e0-1b0b-4fc3-8e0d-af2c305d30f8.rna_seq.genomic.gdc_realn.bam	5d479122273efc87dea5bcfa8f14488b	2c076a9d-5b11-4438-aca0-b14ea2aac19a	N/A	N/A
a71010ab-9d80-4bd2-b67d-99f008397062	aa3cbc51-b74d-44b1-9043-cb2b9855a72b.rna_seq.genomic.gdc_realn.bam	b045b261eee4b9ed6a33c4a02d367088	e27af7b9-b205-4ff6-96f3-4177c363796e	N/A	N/A
80e485cb-8574-49b8-b2f2-1eb8178a4c05	63afc197-8c49-4150-a98b-61c47f182778.rna_seq.genomic.gdc_realn.bam	178b22c0d7ad4a854774ec406e756f94	7c7eb258-ef46-4f3f-893a-885d64d4454a	N/A	N/A
e6f81eca-dd04-456e-90c7-b6f90b0b5527	22c2b380-799e-4fad-ae38-46a916c592d5.rna_seq.genomic.gdc_realn.bam	9e97c511b41488280b4d9aa3f2de718f	e65e0b1a-a48b-42b5-a7c3-176b58774afc	N/A	N/A
622af96f-84d5-45af-bef9-92be236c0923	e97a2bf2-c5bd-4dbf-9940-450a8a99e9df.rna_seq.genomic.gdc_realn.bam	f373d9eb879fd4200c49af50f833df4d	60c0cd17-d09b-4a3d-b807-0d66e9a294c8	N/A	N/A
0e123c25-d599-430f-a913-1c894f8721c9	ea16db3d-eb2a-44b3-bf22-258e583dbcf4.rna_seq.genomic.gdc_realn.bam	1f6c104a1bf2d74562dce03c76c42c5a	46cff6f6-d846-4147-93ce-3750545bb6dd	N/A	N/A
b7be0a09-125d-4dab-bc3f-4d158b9c0fc7	ec60e081-f075-4c72-b1e7-62e1f1429fc1.rna_seq.genomic.gdc_realn.bam	4b59d9dedd491abcbe8617d86c360439	c88171f3-894d-4376-94a3-fd6c10341026	N/A	N/A
6bee78fc-e41b-4d9b-bf34-fd54d8153ac3	8bf23a6b-8ca6-4fcf-b4e9-a14c3a875526.rna_seq.genomic.gdc_realn.bam	8e72ab86940c4000b527a28d1d4e04dd	e3fd08e3-7a26-472f-b619-c88f69240ca8	N/A	N/A
a15b0fe5-285e-4cee-bce4-a4202fc6e8bf	e682e28e-0611-4e92-899c-637fde17423d.rna_seq.genomic.gdc_realn.bam	fdf58b52b328f1298046378e498d97db	ffd31dc5-bbb2-4340-8a4e-be85dd6c1221	N/A	N/A
92710740-18cd-4f2d-bdcd-5a85b8da98a7	b0c13073-8725-4707-983c-506fe46205d7.rna_seq.genomic.gdc_realn.bam	2303f650ce0f0c7d069d4a350186bc62	7421d4c1-c051-4ceb-a457-d536feeb06bf	N/A	N/A
ee0297b5-ba25-4fe1-9383-532482af73b4	acb208ab-def4-4b55-b1c7-abe2130e61c9.rna_seq.genomic.gdc_realn.bam	087a2fe2f34af587b8da937092fc6582	814d2c7f-3e95-4cd2-b5c3-515a4f366a58	N/A	N/A
efb680d9-bff0-4881-b599-75f2132e0aeb	d5a1a331-cd5b-448f-adf6-ea393565ef26.rna_seq.genomic.gdc_realn.bam	2c873b91331f868e257b5e26a70387e5	b2c72e65-a81b-4969-9807-f47b98368be7	N/A	N/A
a0f85238-3cee-4c54-a652-8ee942a26aff	b3861080-a052-4432-82f8-193122ab29d4.rna_seq.genomic.gdc_realn.bam	ed61a09b88b957fddef46efc74c44527	60739816-b4cd-4f41-b0f1-57ee18af4bd8	N/A	N/A
e58d62e7-e572-4e3c-afe9-4704c18039a5	2b5864c9-7577-4e93-8d22-1f45a98267f1.rna_seq.genomic.gdc_realn.bam	e62db097995c58d272f4a6b6a8d4822e	61316428-7b3a-4226-b34f-f1bc8e6675dd	N/A	N/A
57fc077f-d8b2-4eda-836f-a6a0d3fcc4f1	4eee2055-ed1f-4958-b214-4cff055c87bd.rna_seq.genomic.gdc_realn.bam	0533aa914454f18e2c57ed7d056e7953	88947b2e-ffb8-45fc-a365-31a658f98968	N/A	N/A
48e2ae41-8b14-481f-8f98-264318ae2228	7de22a44-8f58-4a73-90a3-a16d161160e8.rna_seq.genomic.gdc_realn.bam	cfeb99fb8330ccc7e79d58e158bb418e	9e727fd0-bd68-4bca-91b0-3c3c0791d76e	N/A	N/A
a01983db-6b65-40a4-ade0-09486f5ceedb	83f93d3f-d038-4773-a671-0f218f53821c.rna_seq.genomic.gdc_realn.bam	2ef6bfc83343934fdd598e47208e89ce	d5d0de6b-0fc9-4da3-93d4-e191d1c295e8	N/A	N/A
1a7158ee-ea2f-4b51-9d55-8ba0683486a1	a90d3b2d-38f9-455c-88cd-73d5b3729491.rna_seq.genomic.gdc_realn.bam	ab96a31e0f2de837f84a332c958f5a78	eac8c2ea-db51-4029-b29b-38a52ca15f39	N/A	N/A
7fbc26a2-3ac8-4cba-9824-35e8cd10df1d	b5e84055-487f-467a-9bc4-bd59ec82f183.rna_seq.genomic.gdc_realn.bam	958c267b690a418051a90a63833415f0	15370bbc-1d73-4172-b930-9ab9cca1944a	N/A	N/A
6a392140-47d8-46bf-9576-d01504a42aad	8f4d89ea-3207-4fa7-9898-9b78cb971577.rna_seq.genomic.gdc_realn.bam	79ef527ecce4e96cfd31fe30a8c7b3c6	f52eea26-73a4-41b5-94de-c3390f99d4ec	N/A	N/A
449719f4-14a3-433f-9568-3e7c0978536b	db5dab56-838e-4784-a7cf-f05296e356f7.rna_seq.genomic.gdc_realn.bam	01eb0ceff1bd675c0ca446f00596cb24	06cb374b-2c2e-44e7-8370-aa3448eec198	N/A	N/A
c3a357b1-9254-4d44-a3ac-2d956fccafbc	a3595c7e-948b-4d93-a623-477d7af84e15.rna_seq.genomic.gdc_realn.bam	029153127c165d1956b886e4768b89c0	aff25d5a-2bc7-4066-829e-c6efc9ec0493	N/A	N/A
2c20cc90-2c46-4b5e-a210-69f9870a497f	2056c543-2f73-4a2f-995e-3af2dda7b514.rna_seq.genomic.gdc_realn.bam	9c4fe30a27ce41eef01d57aeb9276e40	7b6ff708-cdc7-4b57-abe7-b8845df5dbf5	N/A	N/A
2b232dda-c107-4fa7-8c95-632583505a7e	815b70e5-858d-416d-94aa-6749960883ce.rna_seq.genomic.gdc_realn.bam	089ce1a04ae2c86e643a5492b600b5ad	fd4465c0-71bf-4af4-aae7-b174db47cbd5	N/A	N/A
86c6db5d-6845-43cc-932c-cba2bd35dc3a	f7c6320e-0c39-4b92-9a25-fd4e03b70362.rna_seq.genomic.gdc_realn.bam	a3f83dd8257da219bfa12200c0193ba7	c9ca6438-5a14-4973-8d02-17c6a3bad13e	N/A	N/A
7f6fea3f-f2f2-4f0a-8cfb-edc9de2c773d	1990cbfd-497e-4fcb-ad10-251e410c0d29.rna_seq.genomic.gdc_realn.bam	af1aeee3dbe73a59445badeee4e9620a	73144b1e-f837-499d-9c3a-4b60e1914890	N/A	N/A
aa05ee4a-88d6-4a87-b225-9bd20ca718cd	b58811d7-8ee0-4b65-a892-17319cc9ecaf.rna_seq.genomic.gdc_realn.bam	9e0c05fb55d50d10734b38f0a79ae769	df72dbce-7751-412b-b5e0-0caf906b8b02	N/A	N/A
f5fe4360-6f8c-4ff6-a9fa-9de5b391bfc3	5a61d29b-5ae6-41b6-8842-865463f72990.rna_seq.genomic.gdc_realn.bam	85984702a4f9cca6d238c96ef62664a0	8661ee2d-9bea-4048-8a0e-2b73af8381aa	N/A	N/A
e3662147-068c-4013-9688-8a87dca8394d	ea030b7d-26eb-4f0e-b7b9-c6b165061118.rna_seq.genomic.gdc_realn.bam	05fc00744535ce2eae57b79ce52d0c23	835c554f-aa5a-43d2-b0de-a333d4e5e1c7	N/A	N/A
a34ee032-b225-431e-a74f-6a43f24195cf	b35809ed-747b-46b9-9921-e14d859e5b5d.rna_seq.genomic.gdc_realn.bam	b225e454a8e6e160f9cba353ef69f8a4	c9e1f0da-69b9-41d2-8623-05d0c3c34f0d	N/A	N/A
af58b2d8-c1c6-438f-a330-18c16f757cd8	f13d5df0-7293-4453-942f-2b49a3d33057.rna_seq.genomic.gdc_realn.bam	d7b58f2f3e0b238c52ec3b4b4eab9fac	458126c3-0ef3-46e6-b844-dad8b5aa9ed2	N/A	N/A
e40b3c58-f750-4e88-a28f-f19f797274f2	c5bb9834-a08f-4729-9aec-22f9a2816184.rna_seq.genomic.gdc_realn.bam	8daa83e6cc411266b6f145058f3f2831	364038db-3562-4647-9cd6-9d6d632cbf86	N/A	N/A
0d3ddd5c-8a05-4821-98f2-df115615b683	06ae7b4d-2906-4a38-a4ef-1cc937716dcb.rna_seq.genomic.gdc_realn.bam	5eafd7111570f62a24a81a3b8bff4896	7f810faa-92e6-40f5-93f5-d0704dda8aff	N/A	N/A
3e6d86f2-1456-40f6-9d81-a3995f6d810a	707fad7d-f284-456a-abfa-17289b40579f.rna_seq.genomic.gdc_realn.bam	955da0319e078ce49b1e20cbc7f4328d	e9f57945-21aa-43d7-a5f9-0ed27b354889	N/A	N/A
cafd0d7e-5ada-4d0a-bf70-8343725f7b0e	8f08cee9-a91f-4305-bf8d-efeee9cd386c.rna_seq.genomic.gdc_realn.bam	29d2cf4d8de681dd18c2c55088af007d	e16204dc-d1f0-47bf-b042-73aa4ff2ebad	N/A	N/A
1a946ce5-5a48-42b3-a502-c99ab6ff4afe	aeee03c3-20b3-4f96-b686-52111ce99a63.rna_seq.genomic.gdc_realn.bam	c204dc308f8d132b18bec633138d3e1d	9c3ac470-907a-443f-9b2e-ba39292cb99f	N/A	N/A
94028f78-82cb-467e-808a-428e9fd63d3f	d504a28c-f8e7-4c5e-b01a-23b4cdd1dd8a.rna_seq.genomic.gdc_realn.bam	52e57fc0f7d154b709b08dbfab0a7037	9a9ffa98-9586-42a9-8fd2-4c7ef149a2bf	N/A	N/A
006f070d-704b-4f7e-89e3-086ba2d0e153	39a75bde-24a0-4d26-8377-df045423f786.rna_seq.genomic.gdc_realn.bam	f8efd4a46a0720b41439b56bf2167d72	267db8dc-f116-437d-a1ed-04814fb9b305	N/A	N/A
01416e03-fee7-43ab-8345-18b10ae7926a	41bdc474-8e6e-4f39-98ec-6d73ee41837c.rna_seq.genomic.gdc_realn.bam	b1e5f437056d650a56c7e34e3d406a12	aea101c1-18a7-4c79-a6ac-f83a49b8182e	N/A	N/A
de1517ff-0722-4109-ad44-de79ce876a91	95e450bd-ff88-4498-9418-e09883c94988.rna_seq.genomic.gdc_realn.bam	8aa2ce81ff63f6265526114b3f5d33e0	08c04f7f-9bcf-44e9-bec8-3a9d008b89e8	N/A	N/A
a3aa5969-d8c1-40b0-88b7-facc9c7b17d8	144d0f39-feff-4dcd-a07d-abcc400e901f.rna_seq.genomic.gdc_realn.bam	66228333402dc749152b50cb217d0df6	ad9cea9b-37c9-413f-b8f5-fa3ac6948d17	N/A	N/A
fbbee401-0a5e-476a-824b-2cb6c29abdaa	5b51c204-3342-46d9-86a4-2ed091492318.rna_seq.genomic.gdc_realn.bam	c078af8abfff10016853f92ac98c19fb	828b34a3-de34-45d6-93c3-097b0487c05e	N/A	N/A
1d950340-c0fe-481d-8cda-a58efe2d77cc	45f837c9-6b9e-4eed-ba56-9715b4a0356d.rna_seq.genomic.gdc_realn.bam	43f68a926aa6927c63f18b19b46c741c	370177f6-f90d-448e-8043-04a4737748de	N/A	N/A
180a8b20-3536-4d57-a569-258604f01947	28b12d43-f858-458b-9305-6581a9498e59.rna_seq.genomic.gdc_realn.bam	018b0f5b118fd426cd251d40b9a49dde	fdb66ace-0481-4800-9f8b-a5b952eccf8d	N/A	N/A
0a238a7d-e705-4ce5-b215-f98529e769fd	43c4bdc2-b3fc-4fb0-9f11-f45394c4256b.rna_seq.genomic.gdc_realn.bam	af8fbb9fd176c026f0b5a33334662fd8	9c75d58f-df7e-4f09-8831-9cd33b1fff42	N/A	N/A
758aa4aa-6710-4254-b2c1-e57d4cb5d7da	3129e1d1-9844-4df4-b30e-29b1c438983b.rna_seq.genomic.gdc_realn.bam	84760b18e75a62ed77636c5d429a9741	2ecab714-4278-49fd-865c-43a3ce62a55f	N/A	N/A
fc4fad4c-ae7a-4852-822b-1173c309a141	3daf8160-42c5-41bf-b251-77fce23a4aab.rna_seq.genomic.gdc_realn.bam	1da32d677da4e2c47e3d7cd763b1b52d	11343abb-3385-4a2e-8c2b-ed5708103602	N/A	N/A
4a1de229-5a3a-4bba-918e-a20d7d58bf0f	7d30a479-6d2f-431e-b15c-26736994b2f5.rna_seq.genomic.gdc_realn.bam	48ce8a2554c46d6fbc5bb7f055312e1e	f04125fe-08d5-479e-9b08-8d1967e15d20	N/A	N/A
c22ea33a-f401-40b3-922f-7c1a6157eefe	37d359b3-d8f5-44cf-8f30-57dfdbbab8c1.rna_seq.genomic.gdc_realn.bam	3f86a0bb720605d27f889565e1d7574d	c3048395-56ef-48d4-830b-36f534daaf50	N/A	N/A
0b0e1644-5538-4945-bb86-788a8f418f78	cfe1c805-2211-419c-bf9a-e0c8b5020dce.rna_seq.genomic.gdc_realn.bam	14964f51cfa97fd10d8eeefc88ad15f1	61b7b858-8ca3-4cdf-81d4-440cfe65a006	N/A	N/A
04376d79-a453-45e5-a70c-0ad40ac38fcd	e3c0a094-5504-4b74-9e0d-c73e84dc3901.rna_seq.genomic.gdc_realn.bam	95bf1d098eaa139bb9757d3194861da6	b68a631a-a190-4166-899c-f783f7208b58	N/A	N/A
75c5af90-2455-4af5-9206-2562c793540b	4066800d-0b9e-4263-ba24-cab271630e41.rna_seq.genomic.gdc_realn.bam	1f791947688f14ef78ea97e543e64f8f	6bbc6082-1b18-420b-a2c9-9bdcc3458f00	N/A	N/A
dc2a8e54-39ef-4753-8339-e01edde831f9	952883cf-24c2-4ed7-bb96-3f736c15ae3d.rna_seq.genomic.gdc_realn.bam	aaffd5d032409e7c6c18ed862b35fefa	236f2fec-7aff-4b27-81bb-7f87256c4c0c	N/A	N/A
7ccb9cb1-5d4a-4716-96e9-9be6c17ae8cb	752ec80f-0c1d-4c66-9927-a32f2f9dfb2a.rna_seq.genomic.gdc_realn.bam	0e5bb2d5a2a5c2e7ab18b07bef51cd1d	a2530ab5-8ce4-4d7d-9733-9276fe43e1c3	N/A	N/A
6ce2ed07-b9af-481a-bbc2-fdf5bd3ba1d8	cb024f71-c708-498b-9196-2fe57acf3771.rna_seq.genomic.gdc_realn.bam	5d302f744d9ced779e806e2f36ed4f2b	999a10d6-5c40-49ec-bfec-8a8ef77e373c	N/A	N/A
0b86056c-761a-4e14-afd3-f3218448785b	1075d95f-6d27-42e1-a67a-73d5247c8a68.rna_seq.genomic.gdc_realn.bam	7f8189eb5e5a4932d2a086baa9ed65b6	b1786302-b4bf-4efb-a1a7-5710786ac2c0	N/A	N/A
9eda5321-bc86-4759-9021-2b15c3149af1	876216c7-72a1-4b1e-bd2b-fcb125ca91ae.rna_seq.genomic.gdc_realn.bam	bb7e40e991689f7e43b5db1c8af571b4	cff2d3d5-7178-40b9-b316-5e143895c0df	N/A	N/A
e8e29dea-6f27-4d0b-939b-649797b716c9	5e4626c1-dcf9-4781-a2e7-f6afca7e2ee7.rna_seq.genomic.gdc_realn.bam	e695156f432b56f6336e361298eaa3b1	88eb655e-0b07-47b3-b62d-3f0cf1227953	N/A	N/A
e8adfb8d-6d17-4390-8718-04147de93432	58b399a0-3070-44aa-9a40-f0e2c0fea0fc.rna_seq.genomic.gdc_realn.bam	4be0720df5aec3c632d07d96ded622fa	599ac239-f87c-437c-839a-4ec8f3e1b68a	N/A	N/A
b49eca47-aa53-4d68-87e0-d5a73dad41e7	40a4fc74-f345-4940-be5c-249013782e4f.rna_seq.genomic.gdc_realn.bam	384bd6e43d225444d5fc28c28023deb0	357e52b9-9a18-4c45-abfb-b374b639b7da	N/A	N/A
da028564-cb16-45cd-b6a4-be4e0ea04438	c84dbd50-ff69-4824-afe5-1eaec5780d27.rna_seq.genomic.gdc_realn.bam	ab14745997871a1d9ecd12b606d1ee2f	bc12ef25-a42e-43a8-b6f6-cca9051d7cc9	N/A	N/A
28892f53-fddf-4b15-80b5-63b6ff3ee0c0	2db5e0aa-342e-4766-8725-c1d677fd52b2.rna_seq.genomic.gdc_realn.bam	f67fbfd44f5ffd8f70cc56aa160697c8	482f4572-5680-4925-9dd3-3cb2fc095bbb	N/A	N/A
68dce02c-1510-4259-891a-230bc42bab76	c9dffad1-99e8-40b8-8954-1e50b98a1a55.rna_seq.genomic.gdc_realn.bam	b85b7ff0161909ebc1f6c6a876fe1930	fb039a17-3665-4e2d-aa96-fbe183e53a42	N/A	N/A
1f1a670d-ef2b-4511-975a-89aa39275ce1	52ff2501-c6d1-4469-a2b7-c458d98cfc8e.rna_seq.genomic.gdc_realn.bam	50a574beacec71044dd07f18bb7b6655	374e99df-d0f8-418a-9fd2-c52c12443623	N/A	N/A
76aa15eb-39b8-46d0-a3ee-72baca260f55	9c706e45-00da-42cd-933f-1f42f0b6942e.rna_seq.genomic.gdc_realn.bam	73a16fdc87a280ad6102c4a85f1a2554	f1ad82dc-3b8d-4814-a6ca-a2cc77855969	N/A	N/A
b869acc9-871a-4dc5-a3a9-019af127192d	96668a75-e21b-482f-b699-0b5282909a9a.rna_seq.genomic.gdc_realn.bam	994de4f7f6d3d3fa416c342baaddeb5d	dffe9782-9305-4fe9-8a79-fdbfe17a5c79	N/A	N/A
15c11953-3e4d-4251-afb6-6530dbdf1285	46cdbe65-5610-4903-9452-518fd6d5787d.rna_seq.genomic.gdc_realn.bam	b7c7174625468a57cd1ac4adb77c275f	c2e296a3-5adc-44f4-8e4d-872e45a9c16a	N/A	N/A
2d7a547f-16f7-4655-8b59-f5c60b54f08f	f4d60a0f-dc11-4005-8d59-7511ba4de8b1.rna_seq.genomic.gdc_realn.bam	fc1fc668cb4bab2ba73b1145e9c04115	231485c7-d7f8-4cc2-a894-1b12d513328c	N/A	N/A
6efddc34-c97a-43bd-8257-df35fffc1ac4	1044dff3-e077-4086-8d78-e3c125ec0c84.rna_seq.genomic.gdc_realn.bam	6ec21854bda5f200bfd8c48b8ac6986c	ed1373d7-d98c-4e11-9c79-2cf018084631	N/A	N/A
c08d2c22-9d5f-4d47-b8f3-9550a2f53c13	d0ee5ff7-a49a-4633-93a6-40c9e29fb0b7.rna_seq.genomic.gdc_realn.bam	82de989d44c3d74533afa975d247869c	bbaef651-0fdc-45eb-a4bc-40ee877479cc	N/A	N/A
0d660651-bcd9-4cf7-88af-61327b2270eb	a17d056c-59ee-4c93-9357-19d57f108144.rna_seq.genomic.gdc_realn.bam	b79d4b7cbe2d7fa99ada8e593d6c34e4	e9dab186-b48d-4ccc-ad3b-a945c23c0b2b	N/A	N/A
6c8c4d8d-42e0-4ea2-b8d6-46971e206196	d7eb3fb0-7bfe-4f69-b298-41dde09902e6.rna_seq.genomic.gdc_realn.bam	cada35d0cf8d45d670771c582aa6f0eb	524f5837-b86b-4f1c-bfd6-fbaa4bd2af85	N/A	N/A
f4c892ff-f83d-4379-a390-df6661edd6c0	11ed8e05-8f30-460a-b502-01ae09504315.rna_seq.genomic.gdc_realn.bam	4e9192a138f388e92a9d0c36a3fd85d1	e312c714-591b-4e8c-bde6-99cf752254b2	N/A	N/A
44fa6435-b963-4989-a093-0fb0cb099d08	195d8bd4-352c-4407-9319-797d915c72b8.rna_seq.genomic.gdc_realn.bam	72f98c53a66ca29ff51c373c1caed5ce	cb150225-1077-4c4b-b142-c9283eeab28e	N/A	N/A
90442f5a-9671-423f-8fca-6288df922c93	75e67bb5-098c-4b48-8f5d-badc72dc4c47.rna_seq.genomic.gdc_realn.bam	480b8a71108bd17edd9b798268a7b47c	bfba9553-4cd6-4036-8049-a08373e9f1ba	N/A	N/A
